Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
sample.f6_cpi_1,0.8746313456223886,1.5479948570680613,0.950598117479955,0.7326290094348656,1.1223427807261384,0.961954488088826,0.7642374696708978,0.761673823805562
sample.f6_cpi_2,0.8008644783141085,1.540764305728247,0.9782484194299571,0.7539136462893488,1.1431738989443014,0.9587000282956368,0.7214734970644007,0.7335285789293285
sample.f6_cpi_3,0.9382752434080993,1.5403709425704593,0.9878966439444529,0.7513395526215487,1.1609660060286497,0.9646506539730408,0.769219363199739,0.7506791920679852
sample.f6_dmso_1,0.9135967663011227,1.5353466893738457,0.9703521475452351,0.6946763390516321,1.1683396572205473,0.9956201194658236,0.7717128690018997,0.7301350907363275
sample.f6_dmso_2,0.9390431555626004,1.543450587265871,0.9465489901114726,0.7163307141122308,1.1383912455962633,0.9958673897167826,0.7797471693419987,0.7369208069318395
sample.f6_dmso_3,0.9517012551087747,1.5435240316923213,0.9582668754365172,0.7150799266437289,1.167588769228231,0.9994027677849764,0.7912686005950603,0.7501769084973896
sample.m6_cpi_1,0.651436653983431,1.4854322509805418,0.8707705176238666,0.6127989272333133,1.0696885766866404,0.9530617036012689,0.713881870376773,0.6851135619923057
sample.m6_cpi_2,0.6474656913256425,1.5003640928858089,0.8788695530345995,0.5816802672446589,1.0668070342024811,0.9483212563774931,0.7621007874498432,0.706896557995927
sample.m6_cpi_3,0.713508936482068,1.4712113081156448,0.8896880610180339,0.5975050860968362,1.066942349639607,0.9186557322730102,0.686630429850006,0.7071407057526151
sample.m6_dmso_1,0.6993294248056943,1.5222618226982358,0.8501428842180345,0.5479948570680613,1.0805445061295864,0.9823541004900034,0.7249043665766045,0.6773233135608135
sample.m6_dmso_2,0.6885164810290432,1.5065368197883608,0.8647573838881131,0.5894921447265498,1.087027310235696,0.962984339744919,0.7553204020419253,0.6885958526092346
sample.m6_dmso_3,0.701891283378974,1.506772069238149,0.8392053501737072,0.5608594698527285,1.0564900597883342,0.9691601220715953,0.7592583028833936,0.6824435357755346
