	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.34307636097917427	0.634088417975886	0.26561929119473876	0.7932773109243697	-0.3382900986481549	-0.09243697478991597	-0.2341614906832298	-0.260211910851297	0.4686883449031787	-0.268944099378882	-0.3339057362075265	0.043989769820971865	0.04150529777128242	-0.16857873584216296	0.8127877237851663
FAO	0.34307636097917427	1.0	0.4607599561563756	0.44932407745706976	0.42758494702228717	-0.19002557544757034	0.1040555352575813	-0.4147972232371209	-0.3664230909755206	0.8358421629521374	0.07376689806357326	-0.294702228717574	0.06843259042747533	0.22743880160759955	-0.2968944099378882	0.42440628425283156
G2M	0.634088417975886	0.4607599561563756	1.0	0.2163317500913409	0.9331750091340885	-0.3307636097917428	-0.27365728900255754	-0.37906466934599925	-0.280306905370844	0.6035074899525027	-0.18523931311655098	-0.4228352210449397	-0.12436974789915967	-0.09145049324077457	-0.10745341614906832	0.9237486298867373
GLYC	0.26561929119473876	0.44932407745706976	0.2163317500913409	1.0	0.24084764340518816	-0.6827913774205334	0.7175374497625137	-0.7924004384362441	-0.7434051881622215	0.33975155279503105	0.49327731092436977	-0.4928388746803069	0.7989039093898429	0.3918158567774936	-0.830654000730727	0.23036170990135185
KEGG_CC	0.7932773109243697	0.42758494702228717	0.9331750091340885	0.24084764340518816	1.0	-0.38089148702959447	-0.26196565582754844	-0.3631348191450493	-0.30778224333211546	0.5594081110705151	-0.23755937157471685	-0.5062842528315674	-0.10021921812203143	-0.043514797223237124	-0.12553891121666058	0.9967482645232005
NefAC	-0.3382900986481549	-0.19002557544757034	-0.3307636097917428	-0.6827913774205334	-0.38089148702959447	1.0	-0.4265984654731458	0.8108512970405554	0.8960175374497625	-0.1794300328827183	-0.2962367555717939	0.8286079649251005	-0.717829740591889	-0.4823164048227987	0.8142857142857143	-0.3689075630252101
NefMES	-0.09243697478991597	0.1040555352575813	-0.27365728900255754	0.7175374497625137	-0.26196565582754844	-0.4265984654731458	1.0	-0.5602484472049689	-0.4887833394227256	-0.08721227621483375	0.6950310559006211	-0.16821337230544392	0.8399707709170625	0.2277676287906467	-0.7252466203872854	-0.2723054439166971
NefNPC	-0.2341614906832298	-0.4147972232371209	-0.37906466934599925	-0.7924004384362441	-0.3631348191450493	0.8108512970405554	-0.5602484472049689	1.0	0.8991596638655462	-0.4115820241139934	-0.4052612349287541	0.6289002557544757	-0.7121666057727439	-0.22261600292290828	0.8985020094994519	-0.3423090975520643
NefOPC	-0.260211910851297	-0.3664230909755206	-0.280306905370844	-0.7434051881622215	-0.30778224333211546	0.8960175374497625	-0.4887833394227256	0.8991596638655462	1.0	-0.3661673364998173	-0.3516624040920716	0.7191450493240774	-0.7459992692729266	-0.35750822067957616	0.910230179028133	-0.2919985385458531
OXPHOS	0.4686883449031787	0.8358421629521374	0.6035074899525027	0.33975155279503105	0.5594081110705151	-0.1794300328827183	-0.08721227621483375	-0.4115820241139934	-0.3661673364998173	1.0	-0.2031421264157837	-0.22429667519181587	-0.0782974059188893	-0.01782974059188893	-0.21085129704055536	0.5578370478626233
PD-L1	-0.268944099378882	0.07376689806357326	-0.18523931311655098	0.49327731092436977	-0.23755937157471685	-0.2962367555717939	0.6950310559006211	-0.4052612349287541	-0.3516624040920716	-0.2031421264157837	1.0	-0.11951041286079649	0.6486664230909756	0.3	-0.5464742418706613	-0.25608330288637193
VerCL	-0.3339057362075265	-0.294702228717574	-0.4228352210449397	-0.4928388746803069	-0.5062842528315674	0.8286079649251005	-0.16821337230544392	0.6289002557544757	0.7191450493240774	-0.22429667519181587	-0.11951041286079649	1.0	-0.40690537084398976	-0.5724150529777128	0.5654731457800511	-0.49013518450858606
VerMES	0.043989769820971865	0.06843259042747533	-0.12436974789915967	0.7989039093898429	-0.10021921812203143	-0.717829740591889	0.8399707709170625	-0.7121666057727439	-0.7459992692729266	-0.0782974059188893	0.6486664230909756	-0.40690537084398976	1.0	0.386737303617099	-0.8949214468396054	-0.11209353306540007
VerNL	0.04150529777128242	0.22743880160759955	-0.09145049324077457	0.3918158567774936	-0.043514797223237124	-0.4823164048227987	0.2277676287906467	-0.22261600292290828	-0.35750822067957616	-0.01782974059188893	0.3	-0.5724150529777128	0.386737303617099	1.0	-0.3554256485202777	-0.04873949579831933
VerPN	-0.16857873584216296	-0.2968944099378882	-0.10745341614906832	-0.830654000730727	-0.12553891121666058	0.8142857142857143	-0.7252466203872854	0.8985020094994519	0.910230179028133	-0.21085129704055536	-0.5464742418706613	0.5654731457800511	-0.8949214468396054	-0.3554256485202777	1.0	-0.10862257946656924
WP_CC	0.8127877237851663	0.42440628425283156	0.9237486298867373	0.23036170990135185	0.9967482645232005	-0.3689075630252101	-0.2723054439166971	-0.3423090975520643	-0.2919985385458531	0.5578370478626233	-0.25608330288637193	-0.49013518450858606	-0.11209353306540007	-0.04873949579831933	-0.10862257946656924	1.0
