	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	4.14384030898496e-11	2.5692130894513992e-33	1.3400091247650002e-17	2.0156985785135033e-48	0.606491591300286	3.2763623097030956e-08	0.021718573708553686	0.8098168037530027	4.7208651552404384e-11	0.010689277665462696	0.007311465571408921	4.298948666982707e-06	0.4922775936567838	0.18262032080637944	1.0644430480709896e-49
FAO	4.14384030898496e-11	0.0	7.69068963840842e-05	9.517038470553716e-38	1.1121250730968103e-08	3.9355909289047415e-12	2.7496701916624477e-20	1.5865518310460948e-07	0.00013498485187190314	9.033802166973502e-58	5.1876742382300454e-11	7.2897227003345385e-19	6.281782148803391e-19	2.208912907755682e-22	0.0037836612305170987	2.735189016108239e-09
G2M	2.5692130894513992e-33	7.69068963840842e-05	0.0	2.6850137344994467e-13	9.640271668030914e-90	0.0005733066315644197	0.0003875035855276929	0.0015133043026853818	0.67159508575911	3.876644203581172e-05	0.019461967128414255	0.0017243746543565662	0.00016604540068106482	0.7275505538952899	1.0365011338170372e-05	7.258888095942039e-89
GLYC	1.3400091247650002e-17	9.517038470553716e-38	2.6850137344994467e-13	0.0	1.195383491410445e-17	4.472866143501853e-06	6.539922082366944e-37	4.81037932616169e-05	0.004573617586641702	1.2244849726225294e-33	2.7057320553935692e-21	3.9389828886900986e-34	2.03542906579905e-40	4.756191703599559e-10	0.00030386425792579145	4.638861037360668e-19
KEGG_CC	2.0156985785135033e-48	1.1121250730968103e-08	9.640271668030914e-90	1.195383491410445e-17	0.0	0.06845489223006489	9.850357225797639e-06	0.0013304540727917934	0.8408812932678583	1.3885378102119404e-08	0.00350470899357738	0.00015136342733696595	2.0001069668693487e-06	0.6476360750814694	0.00019819558778456732	3.587745114811228e-193
NefAC	0.606491591300286	3.9355909289047415e-12	0.0005733066315644197	4.472866143501853e-06	0.06845489223006489	0.0	5.3589138082863076e-11	0.14797690263723604	0.028375363721009874	5.634689610741724e-10	1.0541355262568106e-06	6.284077075603331e-09	7.843367243381716e-07	3.0671948569393343e-09	0.0699486774505008	0.09987891613991265
NefMES	3.2763623097030956e-08	2.7496701916624477e-20	0.0003875035855276929	6.539922082366944e-37	9.850357225797639e-06	5.3589138082863076e-11	0.0	0.7568411805237775	0.4528296995552188	1.0344211913859585e-14	7.743548941625137e-43	7.347747560363078e-19	1.2800681869910055e-70	0.00013658847063960513	0.09332477841536718	1.6881983298392607e-06
NefNPC	0.021718573708553686	1.5865518310460948e-07	0.0015133043026853818	4.81037932616169e-05	0.0013304540727917934	0.14797690263723604	0.7568411805237775	0.0	5.724139530017326e-27	8.977542438579436e-11	0.22881486994883515	0.0015293324840251405	0.6518225269507574	2.5608231067901617e-18	2.3717902375459427e-48	0.00184565584390959
NefOPC	0.8098168037530027	0.00013498485187190314	0.67159508575911	0.004573617586641702	0.8408812932678583	0.028375363721009874	0.4528296995552188	5.724139530017326e-27	0.0	5.047174266818184e-07	0.7741705590915158	0.005990009818663693	0.9865265913562062	8.137968297304466e-11	2.919535517507334e-34	0.8813794695160408
OXPHOS	4.7208651552404384e-11	9.033802166973502e-58	3.876644203581172e-05	1.2244849726225294e-33	1.3885378102119404e-08	5.634689610741724e-10	1.0344211913859585e-14	8.977542438579436e-11	5.047174266818184e-07	0.0	2.473463542503212e-06	1.3185856262020412e-15	1.0004305900588371e-12	2.263389991039023e-19	3.2496487213684375e-06	3.5614762629022226e-09
PD-L1	0.010689277665462696	5.1876742382300454e-11	0.019461967128414255	2.7057320553935692e-21	0.00350470899357738	1.0541355262568106e-06	7.743548941625137e-43	0.22881486994883515	0.7741705590915158	2.473463542503212e-06	0.0	2.4255832838367754e-15	6.042026310730854e-63	0.007812907219306622	0.3680052759025695	0.0015112185469130185
VerCL	0.007311465571408921	7.2897227003345385e-19	0.0017243746543565662	3.9389828886900986e-34	0.00015136342733696595	6.284077075603331e-09	7.347747560363078e-19	0.0015293324840251405	0.005990009818663693	1.3185856262020412e-15	2.4255832838367754e-15	0.0	1.3502871609923523e-24	1.0514337776225232e-11	0.0009838343496642427	5.4554095130082475e-05
VerMES	4.298948666982707e-06	6.281782148803391e-19	0.00016604540068106482	2.03542906579905e-40	2.0001069668693487e-06	7.843367243381716e-07	1.2800681869910055e-70	0.6518225269507574	0.9865265913562062	1.0004305900588371e-12	6.042026310730854e-63	1.3502871609923523e-24	0.0	0.0007601455743047963	0.7550480339102288	3.1952846087967916e-07
VerNL	0.4922775936567838	2.208912907755682e-22	0.7275505538952899	4.756191703599559e-10	0.6476360750814694	3.0671948569393343e-09	0.00013658847063960513	2.5608231067901617e-18	8.137968297304466e-11	2.263389991039023e-19	0.007812907219306622	1.0514337776225232e-11	0.0007601455743047963	0.0	2.5725166062746113e-08	0.6331491615778363
VerPN	0.18262032080637944	0.0037836612305170987	1.0365011338170372e-05	0.00030386425792579145	0.00019819558778456732	0.0699486774505008	0.09332477841536718	2.3717902375459427e-48	2.919535517507334e-34	3.2496487213684375e-06	0.3680052759025695	0.0009838343496642427	0.7550480339102288	2.5725166062746113e-08	0.0	0.00024889802596261314
WP_CC	1.0644430480709896e-49	2.735189016108239e-09	7.258888095942039e-89	4.638861037360668e-19	3.587745114811228e-193	0.09987891613991265	1.6881983298392607e-06	0.00184565584390959	0.8813794695160408	3.5614762629022226e-09	0.0015112185469130185	5.4554095130082475e-05	3.1952846087967916e-07	0.6331491615778363	0.00024889802596261314	0.0
