Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
X10A,0.3614403904235242,0.5018403064652873,0.5885459976392787,0.5519441067057654,0.5367273671430035,0.8672918699890998,0.8118038754245049,0.6168693975831722,0.7489889306633164,0.6856940586428109,0.5881014804657269,0.5340019353480943,0.49012605281806804,0.5602241916830261,0.5395230011411491
X10B,0.36544255186935953,0.4682524579128974,0.5864464007419313,0.5344546486942191,0.5086116470457559,0.7964545298927201,0.7670072756762054,0.6010194416336644,0.7442598047203873,0.7048309688366211,0.5986536012251156,0.5130455075398106,0.48354248969341007,0.5432641748081953,0.5096927824655094
X11A,0.38416447708999363,0.5027779861599397,0.58243101383995,0.5501842133628273,0.5251461295174435,0.8449166167852087,0.8346590059536412,0.495116414767349,0.6719403859330327,0.7001765080177911,0.5814163738025054,0.5906316635624823,0.5285971837856372,0.45477438458978486,0.5309578741487632
X11B,0.417572578249939,0.5073982465963691,0.6113733110349207,0.5199786259062396,0.5345973678502342,0.8136928543054834,0.8173441509157586,0.47037502702491335,0.6208716738911251,0.7038592861027557,0.5847146730610893,0.6401921287161629,0.5224293328952783,0.40933352885703955,0.5384706365521154
X12A,0.42691388396076857,0.47809571823731883,0.5796921286218653,0.4861560160956077,0.5338917701587714,0.877615416006923,0.6692812850004287,0.5715032788281074,0.661829123153041,0.7051652349299989,0.681334135506983,0.46154389946694896,0.4955096778189761,0.4996934868480154,0.5356085051667946
X12B,0.4820351256971575,0.49415846090520016,0.6420140595611881,0.4996015290143761,0.5784797277575767,0.8975269040766237,0.7361516204024301,0.7163280424653174,0.732103375638326,0.7138986405235043,0.6382643492267173,0.5170618504134109,0.47918330857485086,0.5742782854219931,0.5827858913510044
X13A,0.4050245819345179,0.5027812058548174,0.595748707696376,0.5230670114575967,0.5224656143453436,0.9461095149921807,0.8590630392408992,0.6125451443671843,0.761046442538461,0.6481049600746182,0.6625278479045165,0.625142132058101,0.4752328497218539,0.540925065651272,0.5304495257776559
X13B,0.4082446351081045,0.5052679184625145,0.5589544933393724,0.5647952771742125,0.52623457459172,0.886949334106114,0.8902960190847002,0.44896496442989786,0.5637230803644108,0.7312469798849187,0.6162396027897954,0.6821014465885342,0.45707437840062376,0.39133246597189014,0.529221505303018
X14A,0.46474355187218724,0.4826373813680575,0.6422515534538733,0.49413991651969663,0.5651879382115057,0.8392389171212639,0.6526984345273457,0.5905117857552875,0.5636539601196745,0.7044203771678627,0.6343148567515465,0.4063825215939254,0.49392679925720445,0.5257881591959562,0.5667135865214323
X14B,0.4371510009059665,0.496320486308764,0.6612143971656738,0.48894082778115183,0.5747149454062093,0.821594925651388,0.5888229100841811,0.625571661428605,0.573613611805935,0.7016033818059466,0.6482210106112637,0.39155071327740343,0.46796917761006024,0.5766994000330865,0.5755251081833503
X17A,0.5154482813345039,0.5266314447780539,0.6029042372626059,0.5305884470400574,0.5639758649893751,0.9215010631791111,0.815125415226912,0.5816735999016627,0.6708703730447898,0.737721471905555,0.6491421234775201,0.6200001628731171,0.48897071997753166,0.47825701870591814,0.5680715127216509
