""	MES	NPC	OPC	AC
PTP4A2	-0.176112122347559	-0.028830682885645	0.0718849822184387	0.0117729725914311
MTPN	-0.320931709180515	0.109096019234263	0.23800811289104	-0.0733495645732917
KTN1	-0.310013819962564	0.129427467728994	0.249670020728974	0.0540547383332515
GNAI2	-0.290691244536039	0.0942971278677452	0.23673493681604	0.0557706877068491
MTDH	-0.323640322026448	0.0440011013778327	0.178789770739262	-0.148268432502521
AP2B1	-0.262413585482245	0.0539943681736604	0.162772392751981	-0.0534218883091536
GNAS	-0.224846964719663	0.0174288061843145	0.118834457181702	-0.0654182397548742
SON	-0.269620629586527	0.0956209461637881	0.202069946211053	0.0591046536382913
SEC62	-0.193071307127915	-0.00882223569041939	0.144236668837876	0.0601220662025635
YY1	-0.235513041599218	0.0353819357516157	0.172938800232292	-0.0333660482686999
BEX3	-0.346461878592506	0.0010159660998266	0.167905229583705	-0.109032748554559
USP9X	-0.24193966185923	0.0640151221268889	0.205088358715179	0.0156118678710533
GDI1	-0.302372186403651	0.111414498627587	0.253300011680058	0.118143702280378
TCF25	-0.269298838146675	0.0665293815943609	0.193956271280558	-0.0468828242126252
SRRM2	-0.34510815243714	0.168117558429486	0.264120890943527	-0.0394327917148337
ZNF24	-0.275900531677196	0.119498772330797	0.26293784637019	0.0811761916982236
MRPL57	-0.248835756763322	-0.0706661022608054	0.082499234835843	-0.129398909935966
SRSF11	-0.282581725457824	0.0899179282373985	0.20537227258653	-0.0301227516077958
ZNF706	-0.229350682230959	-0.0421744496238821	0.0963691530975288	-0.0152349543989469
TCF4	-0.335846554916814	0.182963248608148	0.234773335747287	-0.0389382512725366
NCAM1	-0.287889992307754	0.18752271805319	0.289908465835507	0.127100622720898
YWHAZ	-0.317649797990158	0.0461591649121197	0.163738306740003	-0.131048472689858
CWC15	-0.19421115159479	-0.102740955576462	0.0215071591087442	-0.145765157441025
RAB11B	-0.32383273079151	0.0944959248803071	0.243903578325695	-0.0201701744830362
NFIC	-0.233809355903132	0.036423298194211	0.169764530531069	0.0794721073995903
UBXN4	-0.214684579383674	0.0215532358300602	0.133409768920203	-0.00634198900748849
RAC1	-0.380579726285208	0.0452538465208515	0.210514345911006	-0.0776618380939275
USP22	-0.35007939714494	0.157539869938352	0.242439163274019	-0.0714043358246415
NUDT3	-0.250420946979908	0.0944647683611713	0.221342544819673	0.0729887335052705
CAPNS1	-0.218676966105782	-0.0116223232503513	0.119221107886262	-0.00544007444325778
ERGIC3	-0.224411763075158	-0.0375790077404837	0.135959712609359	-0.0148194986526824
DDX3X	-0.184930922611161	-0.0145869221651063	0.10462089072961	0.030193537645809
ABI2	-0.293475492770306	0.128033035658479	0.241613073379326	-0.0496235467847576
UBE2D2	-0.29650051579188	-0.0601446615755065	0.0906738552429124	-0.176363114981713
USP16	-0.315167555619473	0.0594628482272987	0.189298519674528	-0.0911235271477422
URI1	-0.309972880496709	0.0539078419946127	0.17717783605956	-0.175097153699757
RTN4	-0.109486450252021	-0.00525339229141976	0.104068627456582	0.143900753435698
WNK1	-0.195983152467433	0.052727847340776	0.124387454416752	0.016300677453356
PCBP1	-0.303532880648508	0.00998171848749084	0.138834349269304	-0.174847818258563
PDCD6	-0.324582777286916	0.0940465357346245	0.249055662210843	-0.0211874399026232
FAM200B	-0.253680298378421	-0.0275041137960807	0.127449924947853	-0.107290864694093
SOX2	-0.328005072058648	0.140020089989722	0.238368893331441	0.0220123517075604
RNF7	-0.274202264078715	-0.0339370865073062	0.115869199797077	-0.164754097458478
CCDC47	-0.216566397032967	0.00410552202501549	0.129698449081725	0.0179085810724357
PAFAH1B1	-0.31105106813107	0.136507371240795	0.251027685240935	-0.00681009610654622
PCBP2	-0.284557650914053	-0.00640169435855119	0.0879975308933308	-0.242095760428666
SCAF11	-0.193271864194973	0.0365874935373909	0.102354440066678	-0.0360813478659124
LARP1	-0.290155309796163	0.0879155762764488	0.207845292850989	-0.0583706304042509
RSF1	-0.29802263175145	0.136969338518771	0.280922272801722	-0.0203495466875624
KIF5C	-0.345817727722999	0.151202851244273	0.267924255542325	-0.0536858316853537
