""	NefMES	NefAC	NefOPC	NefNPC
HBB	0.452315361284889	0.31504606207858	-0.446746351437901	-0.484611989076607
HBA2	0.481022900467859	0.278456197958826	-0.455460318428873	-0.486537889245057
HBA1	0.454316511227258	0.258107858607384	-0.491711999706139	-0.532511619833488
S100A8	0.365523396126103	0.135741109360704	-0.381543409696485	-0.382510529051718
CD52	0.27898238371607	0.0784587864274623	-0.350365100719108	-0.357744629669252
CD3D	0.13776879795476	0.221852819906584	-0.175456137213578	-0.200358856467663
S100A12	0.314004255219048	0.162140834013488	-0.371379802162765	-0.405475239427661
S100A9	0.427597383791223	0.206488938765006	-0.478796489471702	-0.466279889380573
CES1	0.146920707137271	0.0262692512205707	-0.188559267952403	-0.245501610105133
DNAH17-AS1	0.526370383620379	0.294424860830237	-0.538173354417657	-0.543419738765391
AL135744.1	0.418083267629142	0.298471062532757	-0.503968034930725	-0.517994653181924
AP000688.2	-0.0096781237053947	0.185672385698333	-0.0932649345944822	-0.0969825854024357
SLC5A11	0.387956742742549	0.263522380958039	-0.449156655168229	-0.450838163167646
COX7A1	0.290716364896772	0.264539500796239	-0.362039471178782	-0.386504143330352
AL353596.1	0.290105043003382	0.0369221085125507	-0.263394600068664	-0.236299565779447
HBD	0.234042230110834	0.196601143842033	-0.367543103681155	-0.316935840217579
AC026726.1	0.369808020370855	0.146418674753564	-0.405809333798689	-0.430669988500453
CD7	0.250981414893393	-0.0302607962145321	-0.325607865633966	-0.343046455441468
MRAP	0.23094436521031	0.165158360978142	-0.343181275929304	-0.324135969481279
GRP	0.199284209308259	0.249439589352173	-0.387573284786648	-0.407725654633734
TRBC2	-0.00440462891603982	-0.0471922853661505	-0.126247904978346	-0.119234389215465
ZBP1	0.0163899465203466	0.249169782968652	-0.0557532833657341	-0.094754535385893
CTLA4	0.181295271207976	0.302826509246156	-0.310208215684172	-0.372423764335432
HBM	0.33108023892501	0.28201552897327	-0.343072816413529	-0.384889429907368
TRG-AS1	0.0577335826416177	0.0675216593001103	-0.032231035209236	-0.0118216875983724
HTR4	0.188663864516695	0.231995236622257	-0.336262290386965	-0.392671475611502
AC087752.3	-0.0562936466290099	0.00743866850083044	-0.0711198485910357	-0.0975977221018869
CYBA	0.488739398612849	0.18614481339197	-0.521667596115404	-0.517439173722023
MMP12	0.51071134244082	0.226365757254991	-0.604347000954931	-0.630232882591368
MCEMP1	0.140575890291074	0.0388469051159217	-0.113629936015493	-0.107781678557661
LINC00892	0.109625752097732	0.0148988853586389	-0.241509774047944	-0.205658040457958
DLK1	0.213335328556105	0.254210031697315	-0.322347831426423	-0.316893637673719
C20orf202	-0.0693145129611999	0.165694080121772	0.2021015289133	0.137346985497355
AL035427.1	0.0587900217732773	0.193315522635578	-0.0924674387605156	-0.16438836553728
AC025839.1	0.0143092207378234	0.211018007351581	-0.0787807334640954	-0.177997972253512
CD2	-0.072506392488042	0.091205622591148	0.00449952103512191	-0.0292113706314682
AC034102.3	0.10908023346333	0.355158376616579	-0.186379909183458	-0.314576419645603
AC005899.3	0.177639123576584	0.217301407115528	-0.12830789466474	-0.194689971058014
MBP	0.428243942659514	0.300613429455663	-0.485900597935979	-0.505453368977307
AC016710.1	0.123622068065135	0.221197939937836	-0.224505745832534	-0.313524986549747
MID1IP1-AS1	0.202773877979587	0.0943748449888672	-0.257691071152385	-0.267162999459492
LALBA	0.453752096060005	0.24867041844783	-0.534347522957655	-0.587304855838147
NKX2-8	0.36066125063219	0.1954081437101	-0.413038922606589	-0.496207439223768
AP005271.1	0.376634462095723	0.296803286386732	-0.480008010431442	-0.514481846721656
AL353740.1	-0.00898452113066671	0.249381134235816	-0.0352553262906516	-0.124707976256587
CLECL1	0.299675511966696	0.227402402715518	-0.336520631232054	-0.38458463864386
SAA4	0.0409421362660233	0.167896094348992	-0.102384373144765	-0.10123494133792
LINC02048	-0.033629120158499	0.105230836305395	0.184818985848833	0.151114413177713
AC020907.1	0.0514068279393176	0.212870514018037	-0.145435459351152	-0.195816172711953
POU5F1	-0.0194183507128687	0.150632091743239	0.197312614816689	0.159105055121845
