""	MES	NPC	OPC	AC
ITIH1	0.369090316764936	-0.131329898391674	-0.323877191888504	-0.251740432251733
LINC02857	0.443573721048302	-0.150549506480126	-0.322915622378758	0.103120301484255
OLFML2A	0.516843342199081	-0.0580235103629361	-0.324618243835611	-0.0185533483819328
SIAH2-AS1	0.608012128132521	-0.00668696969817324	-0.422041798326674	0.130345309755224
PACERR	0.41332517267783	0.0404801019683576	-0.31169011233559	-0.0925012392964732
LMO3	0.368883774053292	-0.154067642629109	-0.309582959979536	-0.0293857085014485
AC010210.1	0.26691674761199	-0.0330704521614872	-0.167461072922988	0.0388086136310442
OR3A3	-0.148877405273156	0.140992696169979	0.145432771784861	-0.0628827180924953
PPDPFL	0.56196596213274	-0.189603634367964	-0.657960101122054	-0.378055617946856
CALB1	0.143809601649483	-0.0847616610510091	-0.0988856525913639	0.193116243227811
CD300E	0.523560807030991	-0.19998114442925	-0.455320303961532	-0.12401908661777
ZMYM4-AS1	0.309081173353488	-0.321681276353225	-0.350848506615605	-0.151295859288267
GLRA4	0.576268463000475	-0.158088792863405	-0.547058024823406	-0.237922192756112
RUFY4	0.601296835621034	-0.0946346785496559	-0.493868158737153	-0.0770702376036427
TSPAN19	0.389283917506037	-0.123950909923332	-0.431787456311588	-0.325161037705136
COX4I2	0.793503944991102	-0.19871150441982	-0.676573921408073	-0.130181252170545
NOP53-AS1	0.289077366141672	-0.00396747730236633	-0.215117344663739	0.107491351838865
AC116609.3	0.406628292694979	-0.142930920299182	-0.322690559850965	0.0124574807563172
AC007325.2	0.450634134580498	0.041668805025813	-0.440561334861413	-0.189606653594029
LAMA3	0.475853523044903	-0.117806465853891	-0.375504385289931	0.0134102471910853
CXCL1	0.108288945338269	-0.115472263329437	-0.142313558635796	-0.161003622039452
LDHD	0.335044918160457	-0.0800888208306252	-0.202433212201799	0.0369987305789103
TSPYL6	0.183138525552809	0.0118489158286931	-0.124532517707394	-0.182197179369778
AP000688.3	0.239786950104939	0.140386349462191	-0.16133197469507	-0.0776511050594666
AC055788.2	0.293251663659674	-0.0353570447365577	-0.189173068906833	0.154583914069746
LINC02413	0.514168421552539	-0.215095701346497	-0.460866329825511	-0.155945335051243
NR1H4	0.474418986345391	-0.196827455235597	-0.416319204865034	-0.223939797202272
AC007611.1	0.553022272286046	-0.191818010973444	-0.440320231608673	-0.00630924949745205
AC116351.1	0.453986961800626	-0.127018321369538	-0.433923372448878	-0.0999554969977213
PMEL	0.489497254978965	-0.184533629649133	-0.350814458138444	0.0704534296547403
AC131254.1	0.391196513377239	-0.0435125398257555	-0.320125078979634	-0.0714372847867061
CDKL2	0.727211803415683	-0.0413390732833528	-0.593358328096809	-0.0233216740801362
AP001059.3	0.432309062670976	-0.0859992350997328	-0.392037380340109	-0.068954753930893
RNF43	0.093024920732808	0.231957554597079	-0.0541261798014116	-0.0909354425970177
AL023806.4	0.566388644020973	-0.321752007929665	-0.561470557129448	-0.232599689804213
OVCH1	0.432786936458221	-0.084318724851478	-0.341624309370383	-0.0808614590227585
DOCK8-AS1	0.260462359905915	0.0591782323661603	-0.167607517084664	-0.0572569492981783
CLEC4C	0.456427014055829	-0.0424968961759397	-0.485479467874554	-0.235899607387115
DDIT4L	0.664706334696825	-0.182960070844593	-0.628100078297993	-0.220241715045349
LINC01570	-0.0931120110880451	-0.222006890512418	-0.0897149262436275	-0.172411706722538
LILRA4	0.484654652115775	-0.140037213197117	-0.412828655674315	-0.0158735380194706
MUC5B	0.374606880100754	0.0106051011056474	-0.303122498202798	-0.133061913573459
LINC02224	0.45129784669319	-0.200829365020972	-0.434088510241781	-0.160573777857905
LRRC38	0.366479362398265	-0.143225295609862	-0.27878258540764	0.0433651325006025
AC096576.2	0.199172149528334	0.114322203644902	-0.0351713609491775	0.250295448440449
AL512662.2	0.216254275307637	0.193286031533447	-0.0728122977388204	0.136272066088052
AC125603.4	0.297354825495837	0.0278427080205048	-0.192697683433791	0.120047432499358
TEKT1	0.528696853174254	-0.117439652202092	-0.394277599687739	0.064569319669562
AL357146.1	0.329427687412421	-0.0770389472046975	-0.231469577940477	-0.0807591781383711
AC034102.6	-0.207125309512258	-0.0404897684343146	0.119506073068374	-0.0313095822499279
