""	VerPN	VerNL	VerCL	VerMES
PGM5P3-AS1	-0.449965538761384	0.619205045582779	-0.247089679959237	-0.0818696114248498
LINC00924	-0.659743929151787	0.646032869499488	-0.213327957531354	-0.0614981352051635
MYLK2	-0.566981282989069	0.684541117042958	-0.14368424162142	0.0253080198310456
AL359643.3	-0.733064516129032	0.6625	-0.445161290322581	0.109677419354839
AHSP	-0.266142402094221	0.404928317296729	0.245324514813845	-0.548204365049906
IGLV6-57	-0.612158486829103	0.665591292827032	-0.343583024228192	0.139731828515339
HBD	-0.680226823341826	0.654328836016498	-0.391504730269612	-0.0348004204684099
IGKV1-9	-0.675471321105894	0.754713180566974	-0.22179655319895	-0.0598850693637166
AC079949.2	-0.369929552618189	0.576589597288688	-0.540666269211199	0.2478306004447
LRRIQ4	-0.620770144133485	0.793729549809297	-0.166965762904868	-0.0423836167373896
HBB	-0.219354838709677	0.470967741935484	0.0463709677419355	-0.357661290322581
LINC00645	-0.466904313966165	0.563689046593319	-0.58747512495084	0.353100232169406
LINC02018	-0.252822580645161	0.520967741935484	0.16008064516129	-0.448387096774194
CYP4X1	-0.239354054733308	0.477898797362699	0.127062000314892	-0.441277424660477
OR6A2	-0.446155897989239	0.608208863681579	-0.00734748962836806	-0.177972526553804
EBF2	-0.702337391340692	0.872061692956397	-0.26739173860684	-0.0134564024298897
AC000067.1	-0.512028339574929	0.64945400596586	-0.206352558256786	-0.0907608762457233
AC090844.2	-0.417054655641394	0.582371786327134	-0.597012417826979	0.323923971934052
GUCY1A1	-0.480241935483871	0.623387096774194	-0.0383064516129032	-0.116129032258065
AC016355.1	-0.194433255028668	0.514723720781287	0.0657523248333462	-0.370714027741381
ANO1	-0.585720096061464	0.738200947515482	-0.114158944342558	-0.0661557133292563
SUSD2	-0.826543028119794	0.797095667918356	-0.494554295985782	0.319887077256709
RNF175	-0.650403225806452	0.781854838709678	-0.215725806451613	-0.0580645161290323
ERICH4	-0.356487550959768	0.421615084308187	0.122391370719784	-0.347212422371448
SAA1	-0.666758759555403	0.766396390596009	-0.245840603934883	0.1346124729569
TDRD1	-0.42597142631661	0.567615752376058	-0.240712278450001	-0.0863988851037103
AC024941.2	-0.198300032684541	0.447290257773106	0.165047266467502	-0.488247933235557
ROPN1L	-0.743951612903226	0.732258064516129	-0.381451612903226	0.0330645161290323
AC108136.1	-0.554032474397352	0.671581758011881	-0.102265629148396	-0.217117797268901
HBM	-0.554032474397352	0.671581758011881	-0.102265629148396	-0.217117797268901
TRPC6	-0.407273558359298	0.600809306825671	0.0270707623115803	-0.229091376577105
FAM19A3	-0.280215383609444	0.491086584010183	0.0369024600701293	-0.343476743729665
GPR20	-0.562149285808065	0.704571608591033	-0.257616848563309	-0.0247144618946914
HBA1	-0.303629032258065	0.508870967741936	-0.0931451612903226	-0.188306451612903
IGF2BP1	-0.695356046528606	0.860817274467641	-0.369879150051059	0.113937858226374
AL121655.1	-0.372522734829368	0.636257443930728	-0.0969941836864676	-0.272885103788762
HIGD1B	-0.464524622060159	0.679642790624046	-0.182870852972716	-0.197974026097695
LINC01664	-0.476209677419355	0.730645161290323	-0.157661290322581	-0.166129032258065
DUSP9	-0.540616100781149	0.688491115670192	-0.172590080579767	-0.0639684053171701
LINC01843	-0.65157210126237	0.793310188225289	-0.299342377690342	0.0349056482819127
HRC	-0.604452915600689	0.732505777433509	-0.207706082667813	-0.100271901977565
AL137796.1	-0.299274895953357	0.53691051794342	-0.0109490815592691	-0.285892685158694
FAM151B	-0.491532258064516	0.549596774193549	-0.0560483870967742	-0.0564516129032258
NRIP2	-0.670931451601797	0.882135423224612	-0.404978489276757	0.0937089466326471
CCL21	-0.586837989903187	0.715460015087447	-0.261686587422582	-0.0552143891004801
PLXDC1	-0.589516129032258	0.750806451612903	-0.249193548387097	-0.125403225806452
AC007319.1	-0.617861547367285	0.784579442860288	-0.305370215614068	-0.00293222429259051
EFHD1	-0.330241935483871	0.631451612903226	-0.21008064516129	-0.069758064516129
TJP3	-0.75838538595278	0.793941014063512	-0.526465720775958	0.174141769496882
PTPRCAP	-0.563306451612903	0.72741935483871	-0.421774193548387	0.132258064516129
