""	PC1	PC2
UBR4	-0.00888537193278396	0.000413590395552397
EMC1-AS1	-0.00571332456004208	0.00260505019539742
EMC1	-0.00883518488436527	-0.00330675406104947
MRTO4	-0.00853688390916215	-0.00663863275175352
AKR7A3	-0.0050108269371915	0.00444219742283913
AKR7A2	-0.00858244964393617	-0.00511627490928486
SLC66A1	-0.00857698190724085	-0.00224350514029601
CAPZB	-0.00890994208179409	0.000107231088315433
MICOS10	-0.00849263722521985	-0.00712389648297792
NBL1	-0.00735246595896542	0.0069427450361421
TMCO4	-0.00666096308832486	0.00365780462727871
OTUD3	-0.00877883400290812	0.0022438356628912
PLA2G2A	0.000840929706177684	0.00453628721210648
PLA2G5	-0.00783322821442289	-0.00110789184826275
PLA2G2D	-0.000997130184159037	0.00188276132120149
PLA2G2F	0.000514833889250153	0.0025846951836272
Z98257.1	-0.00191377714315655	-0.00160145268642468
PLA2G2C	0.00101971377337648	0.00132070505171845
UBXN10-AS1	0.000406567997994553	0.00217016670044482
UBXN10	-0.0010302374062782	0.00621192310418962
VWA5B1	-0.000286524830179602	-0.00158830076842909
LINC01141	-0.0032850887625768	0.0138994628576151
AL139254.2	-0.00210920508867858	-0.00661997942011871
CAMK2N1	-0.0085085322293389	-0.00310800325227371
MUL1	-0.00850334276209188	-0.00600361188156416
FAM43B	-0.0052882468912905	0.00226947100169034
CDA	-0.00272785027645282	0.0192293541484962
PINK1	-0.00854966010209667	0.0048915077379104
PINK1-AS	-0.00473822942347605	-0.00185820770671447
DDOST	-0.00884470213545842	-0.00481555975001068
KIF17	-0.00220288415365468	0.0158830909542013
SH2D5	-0.00149735784841102	0.00209190954637254
AL663074.1	0.000703537586440532	0.00214527608570299
HP1BP3	-0.00871073876906819	-0.00181016354644712
EIF4G3	-0.00893792271204406	-0.000765293926033194
AL031005.2	-0.00452225616982652	0.00228599928500737
ECE1	-0.0084509580174542	0.00635697672675329
AL031005.1	-0.000161522863275879	-0.00269282527984238
AL031728.1	0.000633315649069893	0.00364151798214613
NBPF3	-0.00759611896618425	-0.00170549206849043
ALPL	-0.00412183681607503	0.012370473398145
LINC02596	7.58452563372351e-05	-0.00190895364132555
RAP1GAP	-0.00684295963329525	-0.00757766745561375
USP48	-0.00893386386355925	-0.00390155423999886
LDLRAD2	-0.00483655316189334	0.0162457163356966
HSPG2	-0.00546938492021618	0.0167635093698949
LINC01635	-0.000949883857998143	0.00823168129357278
LINC00339	-0.00816213797626666	-0.00392527878347761
CDC42	-0.00898223017859786	-0.00164621659432615
CDC42-AS1	-0.00499571356289176	-0.000208379728297552
CDC42-IT1	-0.00368887619965547	0.00866201588325995
WNT4	-0.00199248534901543	-0.00162246077132006
ZBTB40	-0.00856777118840302	0.000848654735605787
C1QA	-0.00635804169028117	0.0163650632236239
C1QC	-0.00633878318177474	0.0165559675822194
C1QB	-0.00638853135672722	0.0161353304432551
EPHB2	-0.00837602109461508	-0.00595798902821233
TEX46	-0.00301984711392349	-0.00371927355581043
KDM1A	-0.00881392257688002	-0.00491731950145172
AL031428.1	1.03937009881496e-05	-0.00289250052555336
LUZP1	-0.00885712240636238	0.00193467221787102
HTR1D	-0.00191208582669157	0.00451907342923287
LINC01355	-0.00700805351441952	0.000652428771902548
AL109936.6	-0.00328380600293573	-0.00846703773838166
HNRNPR	-0.0088795266148018	-0.00454986966125009
ZNF436	-0.00819748092775109	0.00153726596236057
ZNF436-AS1	-0.00781217119524764	-9.11846447245613e-05
AL109936.2	-0.00394479646045256	0.00408544146791449
TCEA3	-0.00840819840192868	-0.000541391114295831
ASAP3	-0.00590158355661235	0.00723102430637955
E2F2	-0.00790839774419574	-0.003328292657213
ID3	0.000210422834674128	0.00699926113116355
AL450043.1	-6.13205075283946e-05	0.00316007379249018
MDS2	0.00106862416523321	0.00189729027478398
RPL11	-0.0086678743798195	-0.00464592936415821
ELOA-AS1	-0.0071036118095926	-0.00237147144293183
ELOA	-0.00890134467610533	-0.00249433366036244
PITHD1	-0.00862008107163522	-0.00613174882232214
LYPLA2	-0.00852922630505302	-0.00439045405295595
GALE	-0.00829761404218186	-0.0068437710910377
HMGCL	-0.00870235490330872	-0.00146754081234046
FUCA1	-0.00851563555432676	-0.000542835364584149
CNR2	0.000253936607330971	0.0013850631138797
PNRC2	-0.00883828858745883	-3.13575303578404e-05
SRSF10	-0.00880900020185323	-0.00498066345553372
IL22RA1	-0.000281004628136799	-0.000228177166107437
IFNLR1	-0.0061096264720648	0.0143688106587465
LINC02800	-0.00205096812582497	0.00143534277907818
GRHL3	-0.000837461437401387	0.00758930615159019
STPG1	-0.00383225655558029	6.20099399417114e-05
NIPAL3	-0.00691950517831312	0.00920950657744907
RCAN3AS	-0.00243568008771822	0.016478812203509
RCAN3	-0.00465343331078252	0.014094736476129
NCMAP-DT	-0.000212459152627818	0.00497149738212405
NCMAP	-0.00417741612536667	2.11247133445137e-05
SRRM1	-0.00900270435510139	-0.00345857218271404
CLIC4	-0.00845974090020679	0.0018019779869403
RUNX3	-0.00245601500645224	0.0125237772547612
AL445471.2	0.000151398961070752	0.000789958922159713
AL031432.1	-0.00162200321998265	-0.00463239665190113
SYF2	-0.00883883916331531	-8.52514764360617e-05
AL031432.4	-0.00643169614692152	0.00562727165845998
AL031432.5	-0.000189541908308719	0.00735253773501244
RSRP1	-0.00853811864826232	0.00558032253251799
AL031432.3	-0.0040321983248575	-0.00184085986256416
RHD	-0.000590663941767235	0.00236338980447998
TMEM50A	-0.00905125900697375	-0.00139651633493471
RHCE	-0.00301466022900284	-0.00176869609309081
MACO1	-0.0085229820892597	0.00135529487501548
LDLRAP1	-0.00482952101069819	0.00991907348374707
AL606491.1	-0.00300452419754943	0.00053751973917087
MAN1C1	-0.00810499720123943	-0.00147012573677527
AL031280.1	-0.00659818117357826	-0.000499758910036273
SELENON	-0.00870590275973073	-0.00446058008322501
AL020996.1	-0.00577254107979684	-0.00361693793038007
MTFR1L	-0.00880092400249403	-0.00110019900924934
AUNIP	-0.00776003342240146	-0.00701432174890285
AL033528.2	1.92886556391235e-05	-0.000699344627068095
PAQR7	-0.00746321496217453	-0.00279949627491752
STMN1	-0.0076318055378484	-0.0060424013789236
PAFAH2	-0.00786157309034552	-0.000868496286358051
EXTL1	-0.000545030735109581	0.0029953868220455
SLC30A2	-0.00192207927303755	-0.00082364982926532
TRIM63	-0.00230530645328081	-0.0070274995422842
PDIK1L	-0.00863619549875112	-0.00601844796509565
FAM110D	-0.00513083593608245	0.00360851570163378
AL391650.1	-0.000670118172323645	-0.00223972969313884
ZNF593	-0.00863681806235601	-0.00394940794426049
CNKSR1	-0.0042160976655138	-0.00837301575567408
CATSPER4	-0.00245788592864919	-0.00276339569985177
CEP85	-0.00751588785962637	-0.00448332101093686
SH3BGRL3	-0.00853203238907433	-0.00297424930669667
UBXN11	-0.00799986877218744	0.00156005489107157
CD52	-0.000362804248367671	0.00557849330922013
ZNF683	0.00101608858491135	0.00378209318420903
DHDDS	-0.00856647221462776	-0.00289303806591709
AL513365.2	-0.0027753077614019	-0.00122423600017736
HMGN2	-0.00765989020849886	-0.00693045476806133
RPS6KA1	-0.00710942711483384	0.00926300759969667
AL512408.1	-0.00421292763276753	-0.00187789802346723
ARID1A	-0.00893905188223759	-4.8655401678078e-05
PIGV	-0.00801722287600703	0.00311316498173661
ZDHHC18	-0.00835138490746868	0.000446943369337047
GPN2	-0.00853076605489875	-0.00278253003150591
GPATCH3	-0.00792350611279789	0.0010985945690864
NUDC	-0.00866071106083162	-0.00685389436078492
TRNP1	-0.00385096021184512	-0.000974230736472622
TENT5B	-0.0013325340447495	5.26172138936493e-05
SLC9A1	-0.00830586681659491	-0.000998056494306234
WDTC1	-0.0083978873732472	-0.00305044239686586
TMEM222	-0.00868471442056675	-0.00456384706937497
SYTL1	-0.00348338670475911	0.00387909167644371
MAP3K6	-0.00425200405638267	0.0119026782935603
FCN3	2.43537502897572e-05	0.00644854697099682
GPR3	-0.00775122820781284	-0.00155011030342621
WASF2	-0.00895033942272175	0.00320525215644458
FO393419.2	0.000184704748123049	0.00167662611969865
BX293535.1	-0.004700733138335	0.00386477101255685
AHDC1	-0.00842711588277708	0.000999119180196759
FGR	-0.00461665011915302	0.0155813124236311
LINC02574	-0.00324210158714988	0.00433911767615451
IFI6	-0.00724600248881648	-0.000267675899107308
AL445490.1	0.000513148625334876	-0.0011171222202713
AL020997.5	-0.00717613720089492	-0.00113903740254536
FAM76A	-0.00819679275535692	-0.000253376682354439
STX12	-0.00887498635043271	0.00147279188072921
AL020997.2	-0.00403173924424853	0.00854731994944848
AL020997.3	-0.00350125735153608	-0.00931372562702755
AL020997.4	-0.00309972080722707	0.00881725255831324
PPP1R8	-0.00863623527018776	-0.00539963255862282
THEMIS2	-0.00613136273255149	0.0187420085719495
RPA2	-0.00836381134796565	-0.00729112268955361
SMPDL3B	-0.00138677023940306	0.00493987859592165
XKR8	-0.00820814437084455	0.00143959751354008
EYA3	-0.0085269464152286	-0.00315829530868403
PTAFR	-0.00616763677822798	0.0162124662833051
DNAJC8	-0.0087744907698306	-0.00634945237346373
ATP5IF1	-0.00889172661437944	-0.00425071267475389
AL353622.1	-0.00276276119286817	0.0136364406651803
AL353622.2	-0.00345413926910889	0.00120457027218419
SESN2	-0.00762149332258532	0.00989277571831655
MED18	-0.00833553681320489	-0.00105411806870169
PHACTR4	-0.00891982392282619	-0.00242262291077755
RCC1	-0.00760303009389126	-0.00659615185143883
SNHG3	-0.00845576323244838	-0.00395186620636032
TRNAU1AP	-0.00878448298767853	-0.00231378793577169
SNHG12	-0.00803827867327268	0.00306600143507542
TAF12	-0.00857333270702615	-0.00658797371543973
RAB42	-0.00652960678182222	0.0085342846737367
LINC01715	-0.000623631842837857	-0.000897602381436815
AL360012.1	-0.00614089486779633	0.0104874759748764
GMEB1	-0.00841159935489564	-0.00350642251848853
YTHDF2	-0.00884647997445826	-0.00330738304139283
OPRD1	-0.00199348338942063	0.00233752827310409
AL009181.1	-0.00417615841571484	0.00987432179179545
EPB41	-0.00721344591343815	0.00376840099260585
TMEM200B	-0.00117426775892443	0.0150094345581045
SRSF4	-0.00898631847491815	-0.00270959291263455
MECR	-0.00845529766216042	-0.00434127395254962
PTPRU	-0.00475428190412878	0.00849687296993498
AC092265.1	-0.00229240422438574	-0.000919622009194932
MATN1	6.68489832473234e-06	-0.00158048314352292
MATN1-AS1	-0.00535945032119131	0.00256488541321035
AL137857.1	-0.0040824319558988	0.00204882390477105
LAPTM5	-0.00611681109237801	0.0180481181439645
LINC01778	-0.00759310310308311	-0.0063218819981589
SDC3	-0.00791633299563223	-0.00304156349678875
PUM1	-0.00899844504176184	0.000646229898890981
NKAIN1	-0.00454017377124769	0.00715214518302823
SNRNP40	-0.00864988769031458	-0.00550382894159934
ZCCHC17	-0.00890985808421833	-0.00366199604162641
AL451070.1	-0.000927561877347327	-0.00403627430308683
FABP3	-0.00556720606260973	-0.00608323293300353
SERINC2	-0.0078758662743148	0.00273934479237514
LINC01226	-0.000883687172413868	0.00283187859527087
TINAGL1	-0.000880222301753302	0.0158338811351227
HCRTR1	-0.00223303926654589	-0.000710358298971113
PEF1	-0.00864235095015578	-0.00332125110951523
AC114488.2	0.00105420057637365	0.00338565759932367
AC114488.3	-0.00120209625739314	-0.00240675584527927
COL16A1	-0.00782947983521876	-0.00136645752782505
ADGRB2	-0.00878474828099432	-0.00353005794330627
