""	VerPN	VerNL	VerCL	VerMES
RBM39	-0.0882491872214515	-0.223606577854556	0.0591004003613701	0.104655581536861
GGNBP2	-0.0722874869130248	-0.187271159826079	0.135043010528116	0.0722835916684517
CCNI	-0.0709869162385212	-0.169863637849024	0.10013262553884	0.0875456723283224
CANX	-0.064587465083945	-0.147323975333144	0.127758086197641	0.0606504872439968
YY1	-0.0818494360967035	-0.173776061967573	0.13875671559667	0.0809237940363062
GNB1	-0.072976630886271	-0.182509107549056	0.0885697273480361	0.0712199475542232
RBMX	-0.0570170678653179	-0.209498565839272	0.106172123929307	0.0791674563797199
TMED7	-0.055649553847493	-0.133254771965374	0.131840867001638	0.0373377080311667
COPA	-0.115252327096732	-0.20532762988287	0.12519114189738	0.120039012616298
MAPK1IP1L	-0.0528918155700927	-0.167098787312281	0.153206788688764	0.0605418730565391
PNN	-0.0657097159901206	-0.16274820668898	0.158220701740351	0.0654271617260522
SRSF4	-0.107459252020634	-0.222546933044172	0.117724073210759	0.118243228886568
ACIN1	-0.089187868881294	-0.247056025057247	0.0766361785786627	0.118020963513086
LUC7L3	-0.0520209146703009	-0.202692578961081	0.138895801741951	0.0759427149027338
SON	-0.0483127708988469	-0.172882313188897	0.121011058285959	0.0495266696200409
PPP4R2	-0.0568885556442519	-0.168811154827698	0.111038251702154	0.0474065806748953
CGGBP1	-0.096160838006677	-0.223936807573065	0.0998012835446447	0.103199751464745
WAC	-0.112525623233347	-0.241867277637717	0.084752545087104	0.136784983054941
CSNK1A1	-0.107353949991605	-0.267549053239959	0.051773505211713	0.152392554321222
TRIP12	-0.0963659301128308	-0.175866316970572	0.127155108761731	0.094907401968137
PAFAH1B2	-0.0639643145484763	-0.177578746979786	0.141270427699523	0.0771865785761052
GINM1	-0.0293533311781329	-0.0811454697906572	0.157626260954084	-0.000674245378872554
BDP1	-0.110734113876559	-0.213485557555589	0.112693961772735	0.116365978266867
TMX1	-0.0779814457199964	-0.175763052221535	0.112319336590086	0.0768175653113757
BPTF	-0.108275658339231	-0.222953092725208	0.120212925289982	0.124367469218443
ANKHD1	-0.113433707935675	-0.230933563013899	0.108525402013394	0.145841269001675
TMEM248	-0.0739191746620744	-0.195499967962583	0.113186412718465	0.0912391796396697
SPIN1	-0.0952690766811938	-0.154464491503031	0.146970209929966	0.0906882469850155
SEC63	-0.0762287949992023	-0.124284662416935	0.165907148574166	0.05598953874142
HACD2	-0.0606224343566876	-0.147290841122336	0.131033359939435	0.0494899982706737
PHAX	-0.0345695749878894	-0.102711291478499	0.164245914053889	0.0160099562088599
BCLAF1	-0.10267627762765	-0.200635270687501	0.118263944432837	0.11946883187779
TAPBP	-0.0906331126698649	-0.211899764975236	0.085859347335765	0.109614100416307
CHTOP	-0.0930596213839048	-0.197291152653918	0.092528520502753	0.0965446139836809
TNRC6A	-0.0703958125163975	-0.227850506565059	0.136325682757929	0.101910417317959
ASCC3	-0.0574750723224997	-0.172869676943281	0.12238518390587	0.0659104761121051
TMEM30A	-0.0836320213408834	-0.168890934408079	0.157696603947042	0.0776798044754669
KIF5B	-0.0735671721643228	-0.153576342168505	0.105255252761136	0.0662465426566806
TCF25	-0.108415894394508	-0.156215455187055	0.122508246647283	0.0942073966536661
FYTTD1	-0.0971285042843616	-0.183034755368654	0.0809079655552826	0.0968159744697446
NUFIP2	-0.104869647024481	-0.225939421276106	0.107852744018538	0.127665790870523
USP22	-0.0364587121368143	-0.187549394706051	0.14192529996606	0.065506553822569
PRRC2C	-0.149772419505045	-0.256435831435594	0.0636701701551765	0.161789956309854
WIPI2	-0.0400307319440949	-0.119198304833294	0.136922748282739	0.0337085568131703
EIF4G2	-0.114094254752551	-0.153240138043068	0.101160948105059	0.0806560581894098
SMARCA5	-0.0531174806305233	-0.126491880809125	0.141539500896469	0.0509008703183614
SRSF11	-0.0569435876720046	-0.161257667152977	0.15853499543277	0.0572395643013756
RPAIN	-0.0341221819755321	-0.114399781176738	0.158980263578497	0.0125536627828704
COX15	-0.106803629714077	-0.159539812682242	0.140577846689249	0.0919554708328815
GOSR1	-0.0464597426593424	-0.165733472845341	0.146989408017596	0.054197404648369
