""	PC1	PC2
ATAD3C	-0.00240714679773663	0.00393558817323646
ATAD3B	-0.00716137254610683	-0.00984573955427458
ATAD3A	-0.00929900913185357	-0.0101251415270207
TMEM240	-0.00825932516502826	-0.000716683237895404
SSU72	-0.00983960789599204	-0.00476185615715057
AL645728.1	-0.00639102694944582	0.00266439567074035
FNDC10	-0.0032203168439203	-0.00138681126772338
AL691432.4	-0.000992451530983243	0.00208695555474189
AL691432.2	-0.00871064415884627	0.00755740715088889
MIB2	-0.00861907772705303	0.00625158107899071
MMP23B	-0.00554409746065266	0.00140026967722812
CDK11B	-0.00942613936186252	-0.00757181227698861
FO704657.1	-0.00316127987493892	-0.00785401651262306
SLC35E2B	-0.00890678128622109	0.00430470352531594
CDK11A	-0.00932158371504876	-0.000311999150787333
SLC35E2A	-0.00819582412690835	0.00401276273423161
NADK	-0.00948526282806741	-0.00325089618200699
GNB1	-0.0100972875099171	-0.00270728264550172
AL109917.1	-0.00262350430692591	-0.000152491084741943
TMEM52	-0.000637701694730741	0.0154072079692668
CFAP74	-0.000679989428208603	0.00796688964795078
AL391845.2	0.000925506455924024	0.00623938145497244
GABRD	-0.000667137170449956	0.00612045063860629
PRKCZ	-0.00905360847072951	-0.00435468510801448
AL590822.2	-0.0019474774831476	0.00115715442653223
PRKCZ-AS1	-0.00432016409722431	0.00148719580462696
FAAP20	-0.00990801195151646	-0.0055870420908884
SKI	-0.00942635317778719	0.00216472871471181
AL590822.3	-0.00113125556237384	0.00667559067923896
MORN1	-0.00706561989273808	0.0086727681780319
AL589739.1	-0.000314637878267855	0.00394194439603621
AL513477.2	-0.00412210991208509	0.007684400127603
RER1	-0.00995788175134548	-0.00583371605698582
PEX10	-0.00947112585780973	-0.00412381223497003
PLCH2	-0.00375132323234207	0.00237081359177283
PANK4	-0.00733102935665512	-0.00453873591524927
HES5	-0.00241315360270397	-0.000722363461978094
AL139246.5	0.000365950167175793	0.00410215308058506
TNFRSF14-AS1	-0.0010529472293709	0.000491079386154845
TNFRSF14	-0.00426883948423296	0.0116188295611345
AL139246.3	0.00120088889513467	0.00497720961530964
PRXL2B	-0.00916646382926139	-0.00712122433862581
MMEL1	-0.00419396910768378	-0.00224389031875006
TTC34	-0.00609142690408222	0.00328001872729638
AL589702.1	-0.00147255758423996	0.00172201135818745
PRDM16-DT	-0.00475631601957384	0.00525100618987412
PRDM16	-0.00372049808325639	0.00985847355961028
AL590438.1	-0.00271442726692941	0.00368259769059074
AL354743.2	-0.00136558788538506	-0.0053708132051946
AL354743.1	0.000612669281971399	0.0035598248106972
ARHGEF16	-0.00746645783141197	-0.00432471016954301
AL512413.1	-0.00147026276475418	0.0030404089849587
MEGF6	-0.00282444411763382	-0.000895655521982134
AL513320.1	0.000977890791862688	0.00581750252273777
TPRG1L	-0.00808796069221255	0.00333013381546284
WRAP73	-0.0087437875218843	-0.0103677866693432
TP73	-0.00643372373430517	-0.00357212840621216
CCDC27	-0.000218723864066468	-0.000406628203717341
SMIM1	-0.000782764096391009	0.00367549352630922
LRRC47	-0.0094417229056053	-0.00274352338189047
CEP104	-0.00930099358473461	-0.00321410694558227
DFFB	-0.00710460568187875	-0.00942976755449437
C1orf174	-0.00945950321010017	-0.00178384535452466
LINC01134	-0.0016818151612501	0.0173742893489623
LINC01346	-0.00228387910820219	-0.00351033065637863
AL805961.1	-0.000893941877109956	0.00706120182116395
AJAP1	-0.00675006044301513	-0.0082741316228189
Z98886.1	-5.6375604595638e-05	0.00310166140383166
Z98259.3	-0.000988482806030104	-0.00730513900954294
AL365255.1	0.00158432688566178	0.00706316096891246
NPHP4	-0.00747536453755096	0.00113663649000526
KCNAB2	-0.00680549767376272	0.00308391523167645
CHD5	0.000769976338702564	0.00715677793942854
RPL22	-0.00841467537570085	0.0087289771547639
AL031847.1	-0.000151963302913968	0.00995120140407252
RNF207	-0.00426326850444869	0.0146005133634579
ICMT	-0.00872671753958685	-0.00968747912220136
LINC00337	-0.000686225062904632	-0.00040341223856391
GPR153	-0.00829552117734392	0.00653809740124083
ACOT7	-0.00856129397187284	-0.014115925241007
AL031848.2	-0.00554347684268542	0.00327094189528469
HES2	-0.000179237221937264	0.001192478284209
ESPN	-0.00146463970149881	0.0214165925494393
TNFRSF25	-0.0025944154358674	0.0205824471336463
PLEKHG5	-0.00258936289568772	0.017760410413433
NOL9	-0.009129341434992	-0.00152534939574525
TAS1R1	-0.000503229005713155	-0.00243049621636591
ZBTB48	-0.00805749387318309	0.000352137164816461
KLHL21	-0.00604655192670183	0.0146999801179781
PHF13	-0.00845046888750572	0.000525989789230964
THAP3	-0.00897881563579771	0.00354833099276016
DNAJC11	-0.00802981978311421	-0.00222896831062794
LINC01672	0.000352819929960428	-0.00590175389087015
AL591163.1	0.000632414272735595	0.00642555398187166
CAMTA1-DT	-0.0032788783012499	0.000585500496408184
CAMTA1	-0.00989292851619354	-0.00740769603685626
CAMTA1-IT1	-0.000484259424737175	0.00524108884549656
AL365194.1	-0.00297282752226422	0.00355167313193576
AL359881.3	-0.00278434428255447	0.00162437467366269
AL359881.2	-0.00408761084854157	0.00282496734042883
AL359881.1	-0.00290543346764703	0.0033453029177958
VAMP3	-0.00946447730574942	0.00320354048328611
Z98884.2	-0.00320878257142388	0.00226176080744202
PER3	-0.00783449958018841	0.0120807102237396
UTS2	0.000572599010517131	-0.000280026431784685
TNFRSF9	0.000381913406133394	0.00509043616103649
PARK7	-0.0096736863100141	-0.00975970588731385
AL034417.4	-0.00573116896607994	0.000688247592168061
AL034417.3	-0.00232054400840781	0.0021533804034578
ERRFI1	-0.00318806520508825	0.0212038415674003
AL034417.2	-0.00360003902550298	-0.000580105932097369
SLC45A1	-0.00751439287675686	-0.0051429882309518
RERE	-0.00949345630629564	0.00140896117238614
RERE-AS1	-0.000348936827820312	-0.00675450486742328
AL357552.2	-0.000857119975991876	-0.00601883590133252
ENO1	-0.0081846984886608	0.00358142369220083
ENO1-AS1	-0.00470019874951053	-0.00290581174024661
CA6	-0.00305603193182525	-0.00191715807450511
SLC2A5	-0.000551016209793702	0.00671753161317508
GPR157	-0.00116554034077544	0.0064524226747622
MIR34AHG	-0.00107791506665969	0.0106202553959781
LNCTAM34A	-0.000478204423628765	0.00400838340509496
H6PD	-0.0081214659728523	0.00608296018211875
SPSB1	-0.00703291670170684	0.00226913312371677
BX323043.1	-0.00539751110485542	0.00405180399285389
LINC02606	-0.00407876220045682	0.000165701910026663
SLC25A33	-0.00912913936946398	-0.00747786462550489
TMEM201	-0.00751384358183449	-0.00925423616545407
PIK3CD	-0.00196061132652961	0.0122018743110441
PIK3CD-AS1	0.000446356000927563	-0.000596873496970381
PIK3CD-AS2	-0.00317401779359244	-0.00110858836877464
CLSTN1	-0.00945391843440041	0.00536285235605038
CTNNBIP1	-0.0089470675892081	-0.0112789774701226
LZIC	-0.00936891381003062	-0.00339226678879486
NMNAT1	-0.00712287742046376	0.0055238060279697
RBP7	-0.00579630164640365	-0.0032194378274742
UBE4B	-0.00790161760547861	0.00465007922530765
KIF1B	-0.00951501497461075	0.00286517257220728
AL139424.3	-0.0017071429942252	0.00156242540334983
AL139424.2	-0.00129031658498485	-0.0026849667230142
PGD	-0.00890598731949524	-0.0121977474846086
AL139424.1	0.000298732763455543	-0.00594989270048146
CENPS	-0.00780705489514897	-0.00936836779409196
CORT	-0.00558004508621125	-0.0125522108964394
DFFA	-0.00947653534616585	0.00294865548464213
AL354956.1	-0.00147964883077385	-0.00319620239728497
PEX14	-0.00830916824387125	0.000917075289439373
CASZ1	-0.00244968990658753	0.00100605313384933
TARDBP	-0.00959347267518023	-0.00692325876849576
MASP2	-3.03078556096266e-05	-0.00111332336587445
AL109811.2	-0.00580974903992237	0.00543200490323048
SRM	-0.00929003668308475	-0.011522559193891
EXOSC10	-0.00972429702030009	5.26206295847773e-05
AL109811.1	-0.0027668938058204	0.00396879188337715
EXOSC10-AS1	-0.00687235555182594	-0.00773510812963017
MTOR	-0.00901117012314609	-0.00543713031114003
MTOR-AS1	-0.00259481491989565	0.00169175237216224
ANGPTL7	-0.00103988896333345	-8.36296801667858e-05
UBIAD1	-0.00893839705192236	-0.00293012259026153
AL031291.1	-0.00200956162373839	0.00218041197793678
DISP3	-0.00274468045286071	0.000215883044842244
AL031731.1	-0.00138135377147366	-0.00310936740075414
FBXO2	-0.00739368406709841	0.00183402755744812
FBXO44	-0.00769317896586262	0.0126838240716568
FBXO6	-0.00683688993237005	0.00169941390299632
MAD2L2	-0.00937055176435463	-0.00962745228719889
DRAXIN	-0.00936314170574285	0.00199772065750416
AGTRAP	-0.00883821716060286	0.00203250136005775
C1orf167	-0.00280967708618622	0.00957380566594219
AL953897.1	-0.00108997700219131	0.00656361957688963
MTHFR	-0.00868746558533826	0.00902508896814789
CLCN6	-0.00853312256068788	0.007318270333045
NPPA	-0.0063532949519319	-0.00832192393124404
NPPB	0.000451864660564748	0.0128663257902914
AL021155.5	-0.00496833127645447	0.00967200928321977
KIAA2013	-0.00938239417913503	0.00525904281448359
PLOD1	-0.00729282798539111	0.0156825640650186
AL096840.2	0.000276255507684613	0.0031606300581779
MFN2	-0.009284313680621	-0.00143292520528222
MIIP	-0.00915811318443049	0.00810912504297089
TNFRSF8	0.000835890762762358	0.00285088651930342
TNFRSF1B	-0.00167068536129506	0.00743649162171751
VPS13D	-0.00855796731532018	0.00376427066843943
DHRS3	-0.000715760312045632	0.0251513606117561
AC254633.1	0.000590201781432849	0.00421286699749734
C1orf158	0.000285217430513021	0.0142615017168707
HNRNPCL2	0.00073081656476342	-0.00313272129622277
LRRC38	0.00161733306125693	0.00338913741619081
PDPN	-0.00242549610296516	0.0092310179980405
PRDM2	-0.00938707551135291	0.00486468985472294
KAZN	-0.0087135767496872	0.0117454310291002
AL357873.1	-0.00283484814275114	0.00343666575148258
AL031293.1	-0.00346691222099307	0.00518613986538084
TMEM51-AS1	-0.00296932943128972	0.00700805509295375
TMEM51	-0.00896201215451794	-0.00740907026013525
C1orf195	-0.000535173350643264	-0.00428611261338912
FHAD1	-0.00102987758667149	0.001993406888365
AL031283.2	-0.00111026730191036	0.00460471194911002
AL031283.1	-0.0022171979750185	0.00397667133020599
EFHD2	-0.00907947541463912	-0.00438949298642962
CASP9	-0.00838753373663912	-0.00389708242424077
DNAJC16	-0.00851544549817151	0.0041749240771846
AL121992.3	-0.00019679223444448	-0.00562128522792157
AGMAT	-0.00435900359291236	-0.00299349479158209
AL121992.1	-0.00251610361583708	0.00124220977200209
DDI2	-0.00893616856692249	0.000959283435933419
PLEKHM2	-0.00917448733939726	0.00420203194979951
SLC25A34	-0.00428451500546787	0.00416137094086231
SLC25A34-AS1	-0.00164470568595917	-0.00269173540272722
FBLIM1	-0.0087324111492642	-0.00612948640454804
UQCRHL	-0.00711475757119465	0.0101623578785358
AL450998.2	-0.00925969464903664	0.0039071545690851
SPEN	-0.00979727578501631	0.00250597058071459
ZBTB17	-0.00851977951976651	-0.000644049332608214
SRARP	0.000945849260894241	0.00389752566647057
HSPB7	-0.00340822665602281	0.00975362953743535
CLCNKA	1.67463394487231e-05	0.0056261596954499
CLCNKB	0.00112024131343828	0.00444043085975453
FAM131C	-0.00216338716821669	-0.0026136975930662
EPHA2	-0.0024163951871308	0.00530946289213715
ARHGEF19	-0.00573121601368583	-0.00185721449661738
AL109627.1	-0.00639847427903524	0.0061295860623623
CPLANE2	-0.00396259850194574	0.0059581422213272
FBXO42	-0.00906091273764291	0.00392033641362936
SZRD1	-0.00978913066896311	-0.00333285076805364
SPATA21	-0.00243682815798673	0.00513184738350618
NECAP2	-0.00963635598365845	-0.00221365315524217
LINC01772	-0.00433706920388519	0.00589364208654531
AL137802.2	-0.00579101630523423	0.00696143144531059
AL137802.1	-0.00255073932167457	0.000392374172188081
NBPF1	-0.00878880377771478	-0.00450031223453784
CROCC	-0.00771780260988305	0.00300755480094639
BX284668.2	-0.00198225747297071	0.000872313640689731
BX284668.5	-0.00962994570674509	4.61989978712079e-07
BX284668.6	-0.00619350504572628	-0.0030028887247129
MFAP2	-0.00673761189277098	-0.00129729386387364
AL049569.1	0.00079185629084859	0.00152357249095717
ATP13A2	-0.00938081527389515	-0.00661563348848786
SDHB	-0.0093788872803744	-0.0099531795306852
PADI2	-0.00331112750342075	0.0181983097316021
LINC02783	0.000384177240727103	0.00195599765254586
PADI1	-0.00136053059242398	0.00848518629546753
PADI3	0.00113298629338111	0.00365286269696035
PADI4	0.000301130308832581	0.00634483857801619
RCC2-AS1	-0.000528030103502227	-0.00419568308314426
RCC2	-0.00941938156512724	-0.00925231366162242
ARHGEF10L	-0.00735373136868342	0.00835627009459702
ACTL8	-0.000833805702760765	-0.00594630032617157
IGSF21	-0.00727164743129197	-0.00621130691506128
AL591896.1	-0.00183800034695606	-0.00383384143176861
KLHDC7A	0.000142163931823773	-0.00410165021483023
ALDH4A1	-0.00702443386706505	-0.00831733071134618
IFFO2	-0.0076648928907278	0.00449584902881194
AL137127.1	-0.00234419688311421	-0.000671906370191165
UBR4	-0.00837089617506963	0.00387874085313104
EMC1-AS1	-0.00595066770917976	0.00494531299206151
EMC1	-0.00885252939412274	0.00459632349999269
MRTO4	-0.00905120297881576	-0.0101337906554652
AKR7A3	-0.00173352098990607	0.0119941521206145
AKR7A2	-0.00964257429896443	-0.00223595564864941
SLC66A1	-0.00901254171213744	-0.00249236207158474
CAPZB	-0.00976489972801675	-0.00692450934012564
MICOS10	-0.0094398731900842	-0.0106081808852899
NBL1	-0.00949996113434383	-0.0042138304435367
TMCO4	-0.00359962095042251	0.00528600043979409
OTUD3	-0.00809645939874205	-0.00376400462045858
PLA2G2A	-0.00384533953194258	0.00257537251978138
PLA2G5	-0.00557125386059816	0.00361476468548956
PLA2G2D	-0.000640408455236603	0.00211664091726551
Z98257.1	-0.00225439929046404	-0.000849713515946107
PLA2G2C	0.000647176849072559	0.0061554839011377
UBXN10-AS1	-0.00454977828325004	0.0139733707284685
UBXN10	-0.00136801647676113	0.00834741548606068
Z98257.2	-0.00123757224275313	0.00129399491401087
VWA5B1	0.000444955066882555	-0.000274519863211313
LINC01141	-0.00274532188919712	0.00286071666350458
CAMK2N1	-0.00980153573735046	0.00231988586668485
MUL1	-0.00899092749300937	-0.00693292149763901
FAM43B	-0.0051094249171327	0.0100351385062736
CDA	0.000818004864222872	-0.00136572991121694
PINK1	-0.00970088071470062	0.000512500080760087
PINK1-AS	-0.00464142462751264	0.00319315819118496
DDOST	-0.00959378700423566	-0.00641463828155364
KIF17	-0.000779658824729004	0.00113207956998042
SH2D5	-0.00184130557361982	0.00258552465820962
HP1BP3	-0.00984284727503723	-0.00119963615691313
EIF4G3	-0.00993590505901097	-0.00261492395009354
AL031005.2	0.000162972258829286	0.00799944780913849
ECE1	-0.0053116009577812	0.0158228881241856
AL031005.1	-0.00359196333307778	0.00384050418758831
AL031728.1	-7.36693025334935e-05	0.000304475451529004
NBPF3	-0.00587707401241562	0.00140413112949083
ALPL	-0.0019420744267154	-0.00129254999214508
RAP1GAP	-0.00791819699192404	-0.0130297603739029
USP48	-0.00964411634898356	0.00111157621392461
LDLRAD2	-0.00103608875025289	0.00409240533641081
HSPG2	-0.00637595972101721	0.00781878916867832
LINC01635	0.000742318561823665	-0.00060883421602222
LINC00339	-0.00697861086871683	0.00791841160916514
CDC42	-0.00995887441463182	-0.00499675369469481
CDC42-AS1	-0.00374541685906877	0.00325334714737257
CDC42-IT1	-0.00136482302416915	0.00755301040767963
WNT4	-0.00197632668742076	0.00432825071166922
AL445253.1	-0.00215626750039857	0.00463447755653414
ZBTB40	-0.00798526661341655	-0.000777398151775497
EPHA8	-0.0012467572579756	0.0102333930791722
C1QA	-0.000616089939422928	0.00487512829805208
C1QC	-0.000526044304678485	0.00500520499746901
C1QB	-0.00041515294100882	0.00483628879332958
EPHB2	-0.00960393544671724	-0.00309283853396551
TEX46	-0.000465696575233652	0.000355008288183685
KDM1A	-0.0094596977545518	-0.00572020430632372
LUZP1	-0.00962953275961028	-0.00112756350006745
HTR1D	0.00091997497571254	0.00213921564374003
LINC01355	-0.00592435485543797	0.0130722902710499
AL109936.6	-0.00179948908580823	0.00581170076879044
HNRNPR	-0.00925402691165	-0.0104395434481452
ZNF436	-0.00705412732434807	0.00652251816064598
ZNF436-AS1	-0.00599207267143416	0.0159600338201871
AL109936.2	-0.0023954944259214	0.00901616678103378
TCEA3	-0.00733454654523363	0.0134999044418208
ASAP3	-0.00721747170139135	0.001270412880273
E2F2	-0.00585420042254377	-0.0113679964284243
AL021154.1	-0.00225073409751715	0.000179021855352533
ID3	-0.00403415070052232	0.0054738150432152
MDS2	-0.000845492364144989	0.00268729851361626
RPL11	-0.00900856406229121	0.006563514000919
ELOA-AS1	-0.00780521456789649	0.00769709537413284
ELOA	-0.00944826437190578	-0.00143901770280529
PITHD1	-0.00956468857909543	-0.00672309400959347
LYPLA2	-0.0093377450147418	-0.00561579239284384
GALE	-0.00899051406830599	-0.00780425081686056
HMGCL	-0.00779212226703962	0.0107326020511541
FUCA1	-0.00442940241033252	0.0132349786194098
CNR2	-0.000143535655222991	-0.00112229349740958
PNRC2	-0.00927651066392024	-0.00385033891431162
SRSF10	-0.00981474504503469	-0.00687681949241353
MYOM3	-0.00300851468084249	-0.0018391139318006
IFNLR1	-0.0019867976811678	0.00305125636817362
STPG1	-0.00616762854061543	0.0026271931623804
NIPAL3	-0.00864907699598474	0.00323445659076512
RCAN3AS	0.000517968128466494	-0.000727383680880669
RCAN3	-0.00205207940133361	0.00406672697140119
NCMAP-DT	-0.0013577803550296	0.0017706489442484
NCMAP	-0.00108689945424597	-0.00538903610166245
SRRM1	-0.009991400074455	0.00150859329546306
CLIC4	-0.00946437030219219	0.00204770383435862
RUNX3	-0.000811315633210261	0.00341358702377349
AL050344.1	-0.000236498319908633	0.000587883546019388
AL031432.1	-0.00267113738689111	-0.000107551177517712
SYF2	-0.00894683947039862	0.0115774608410129
AL031432.4	-0.00151472036132419	0.0102889592433143
AL031432.5	0.00124081017776509	0.00699632425077876
RSRP1	-0.00867177098106426	0.0115292129418939
AL031432.3	-0.00348672505291167	-0.00216236205310729
RHD	3.77094295347992e-05	-0.00467398801680994
TMEM50A	-0.00970537535259164	-0.00797104007539388
RHCE	-0.00458027246804162	0.00561569226057978
MACO1	-0.00973929965195167	-0.00521284659937211
LDLRAP1	-0.00409099680612307	0.00558430456642491
AL606491.1	-0.00352143137171132	-0.00302988631344141
MAN1C1	-0.0086325656651589	0.0043231585548555
AL031280.1	-0.00627059110236996	-0.00305001339444458
SELENON	-0.00968934224841533	-0.00183606816261822
AL020996.1	-0.00203508327292184	0.00753554660599921
MTFR1L	-0.00966260619835678	-0.0016531369075277
AUNIP	-0.00645410076234915	-0.0112132046154426
AL033528.2	-0.0010952339507125	-0.00477648065699795
PAQR7	-0.0075214918012913	0.00658483874734718
STMN1	-0.00869882984729902	-0.0103117471702675
PAFAH2	-0.0078491169703769	0.00143224285570734
EXTL1	-0.00625423590048447	-0.00684068706495243
SLC30A2	-0.00284398042831801	-0.00481053709488263
TRIM63	0.00055454186270003	0.00287734487669122
PDIK1L	-0.00843222118416518	-0.00379296508716808
FAM110D	-0.00368772946729247	-0.00679165430400004
AL391650.1	-0.00225683013355931	0.00117612453361181
ZNF593	-0.00942689529562387	-0.00852321597520113
CNKSR1	-0.00515689331948914	-0.000151364997527694
CATSPER4	-0.000845207120643165	0.00526691544741081
CEP85	-0.00757003005001667	-0.00312999714054416
SH3BGRL3	-0.00963185003837255	-0.00149576390675359
UBXN11	-0.00354086739668493	0.0175047807557713
CD52	5.25768602623476e-06	0.00459720404727009
ZNF683	0.000443122933885565	0.00167193788536609
LIN28A	-2.33749046839329e-05	0.00158727060401593
DHDDS	-0.00866814741578745	-0.000482461864033924
AL513365.2	4.36689354460564e-05	0.00536840631052036
HMGN2	-0.00691558559480712	-0.0104427514722101
RPS6KA1	-0.00698548931024402	-0.00745742197694954
AL512408.1	-0.00248975424635348	0.00184994029591899
ARID1A	-0.0099063277237392	-0.00119256300342648
PIGV	-0.00545982896892673	0.0107782468995276
ZDHHC18	-0.00874029463312545	-0.00332482734922231
SFN	-0.00112369071399001	0.00272306191499418
GPN2	-0.00852600593887097	-0.00152853720013062
GPATCH3	-0.00736761077982292	0.00396457287313973
NUDC	-0.00969483019415504	-0.0084854728201963
KDF1	0.000260192209340707	0.000180303982754757
TRNP1	-0.00696830667335305	-0.00652206319758407
TENT5B	-0.00404504191344575	-0.0066862333718003
SLC9A1	-0.00687371016615653	-0.0057895855119276
WDTC1	-0.00896180348595412	-0.000794231495539395
TMEM222	-0.00958026448551428	-0.00340962480861936
SYTL1	-0.00096250596619675	0.00807514958470889
MAP3K6	-0.00646257845431406	0.00995539611403051
GPR3	-0.00572890351762098	-0.000106824006629545
WASF2	-0.00937683341682662	0.00979103450067251
FO393419.2	-0.00128913653272657	0.00377185832682536
BX293535.1	-0.00013968185795402	-0.00222572806581716
AHDC1	-0.00872329680122794	0.0050644917677729
FGR	-1.50394243537123e-05	0.00416946088343162
LINC02574	-0.00452847820620801	0.00228935071845975
IFI6	-0.00650387771069957	0.000253494987174553
AL020997.5	-0.00367098820697669	-0.00525731754723078
FAM76A	-0.00850300823289109	0.00262356267027481
STX12	-0.00976529389662601	-0.00392189253790535
AL020997.2	0.00138055569145945	0.00586348995163259
AL020997.3	-0.0024988136789417	-0.00145135895782074
AL020997.4	-0.0010929717830044	0.00306407889545581
PPP1R8	-0.00947005283988431	-0.00413154362526602
THEMIS2	-0.000929487937265575	0.00699295582364803
RPA2	-0.00910376836290554	-0.00759731467269832
SMPDL3B	-0.000351828671608545	0.00685575315379253
XKR8	-0.00740698964916753	0.00211010910521051
EYA3	-0.00876682762817345	0.00377837322765017
PTAFR	-0.000257008064525924	0.00541446091319528
DNAJC8	-0.00975436225751271	-0.00656465213657348
ATP5IF1	-0.00981217520114216	-0.00735690108034789
AL353622.1	-0.00437021048077335	0.00286494807260757
AL353622.2	-0.000531081334365927	-0.00490851291755996
SESN2	-0.00799630893459507	-0.000888145931916431
MED18	-0.0058782358241562	-0.00663760614820235
PHACTR4	-0.00989444171919039	-0.00127470014202646
RCC1	-0.00782913267195607	-0.00752159404525866
SNHG3	-0.00902099874038338	-0.00182085118592049
TRNAU1AP	-0.00946616801142891	0.00325872472299913
SNHG12	-0.00306488595302599	0.0173867425386427
TAF12	-0.00982402963229841	-0.00515664764846828
RAB42	-0.00341322659468174	0.0117160324119469
LINC01715	-0.00428868730712747	-0.00331790088724919
AL360012.1	-0.00337354497781404	1.00216106832334e-05
GMEB1	-0.00893539264292674	-0.004039897138642
YTHDF2	-0.0098665386994991	-0.00576985065146002
OPRD1	-0.00582855753862543	-0.00796792005111669
AL009181.1	-0.00110438686137481	-0.00337446291488583
EPB41	-0.00809770443676938	-0.00093443500580327
TMEM200B	-0.00246265485310124	0.00437049241897215
SRSF4	-0.00987137229330021	-0.00565470657694649
MECR	-0.00951937920313105	-0.00388935906477594
PTPRU	-0.00313485562144696	0.0153292589527887
MATN1	-0.0045065089956406	0.00455162768876246
MATN1-AS1	-0.00212907371624787	0.0148640537327835
AL137857.1	0.00012915040867841	-0.00348422086315959
LAPTM5	-0.00330671355385546	0.000804028670365075
AL137027.1	0.00038574167753605	-0.000193464459572501
LINC01778	-0.00858350139398243	-0.00532863405886223
AL445235.1	-0.00131342234207	-0.00261396626534631
SDC3	-0.00946932116325632	0.000581202443089439
PUM1	-0.00984687465461712	0.00560501850192468
NKAIN1	-0.00757157357942034	-0.00020432950396379
SNRNP40	-0.00875610831153091	-0.012438564661928
ZCCHC17	-0.00914637018725536	-0.00447550915487351
FABP3	-0.00407973600561659	0.00958458843435307
SERINC2	-0.00667530829788228	0.000707799580143698
LINC01226	-8.8746404287467e-05	0.0031263757226601
TINAGL1	0.000442352198247437	-0.00214673980126037
HCRTR1	-0.000692005036472946	-0.00243264030245231
PEF1	-0.00945198558199338	-0.00761745460930037
AC114488.2	-0.00102915635211685	0.0022848526528407
AC114488.3	-0.00269528329321999	0.00737182248619672
COL16A1	-0.00833726977884243	-0.00377013026666191
ADGRB2	-0.00922768763849737	-0.00431892755416743
SPOCD1	-0.00376079621598363	0.0218366043917634
AL354919.1	-0.00348570670521845	-0.000181289594368963
AL136115.2	-0.00045938669017455	0.00270550091067828
PTP4A2	-0.0101858701305301	-0.00323654145259482
AL136115.1	8.26730954440838e-05	0.00145226533309939
KHDRBS1	-0.00954329106189235	-0.00448214687955332
AL445248.1	-0.00513427160140571	0.00167964388683494
TMEM39B	-0.00881602910534292	-0.0043481580291714
KPNA6	-0.00996265390119168	0.0012177596160966
AL049795.2	-0.00283092536672908	-0.00646104651699869
TXLNA	-0.00959942021407974	-0.00477002775056829
CCDC28B	-0.00929530295692097	-0.00764033311118497
AL049795.1	-0.00316364178094944	0.00287565669315153
