""	VerPN	VerNL	VerCL	VerMES
TCF25	0.277424861346826	0.000854517350964009	0.139612741441567	-0.11323286296076
PRRC2C	0.224312775255215	-0.0940041885331445	0.225227282397734	-0.026752504775793
YY1	0.247451786557839	-0.0334393212818091	0.153994858551695	-0.0865777138718199
TOR1AIP2	0.206399819380683	-0.118680398104293	0.228724031501587	0.0161488519864416
SRRM2	0.229312814419699	-0.0710313895714243	0.196851777391925	-0.0537658373537487
CSNK1A1	0.189346202565699	-0.0343770079014349	0.143631300022728	-0.0640916136054362
TM9SF2	0.149798697372327	-0.0939766897780597	0.174452201794422	0.0164049338835358
CLTC	0.227339164479615	-0.149170470721822	0.278948049550799	0.0220975577581753
IST1	0.192012143113766	-0.081267270751175	0.199490161980681	-0.0251814275843929
TAX1BP1	0.191624070523813	-9.93480243582311e-05	0.131240907689713	-0.0538017671175422
DHX30	0.24545106464893	-0.00809711533555383	0.182806348689157	-0.0759690463864082
SON	0.220649864417275	-0.0920040634427397	0.216953776901895	-0.0470821523666836
ZFP91	0.257970910488286	0.00159239992845853	0.107907714308937	-0.111404329139713
GGNBP2	0.224413557502052	-0.0280844239891309	0.135903126293061	-0.0741255300323686
RAD50	0.272358162024451	-0.0519124646012141	0.205615083667735	-0.0668452418947451
AFG3L2	0.239657989562734	0.028083837162989	0.102515295245737	-0.132721512782541
SAFB2	0.273674882756487	-0.0145824675318049	0.177851410548657	-0.103134291015188
SRRM1	0.208918741533245	-0.0276469163745616	0.112150282475472	-0.104615885428403
RSF1	0.327671506547114	-0.012789061183176	0.159106315118496	-0.12910499769893
HOOK3	0.237800354725071	-0.110276838464108	0.204314213274824	-0.0288000088705134
PURA	0.155146365320677	-0.0923821374698008	0.20497430442831	0.00166885555721689
DDX42	0.23597828441944	-0.107657168596593	0.254684564418698	-0.0333878586803295
DNAJA2	0.230677480482609	0.116083710892778	0.0417316366706105	-0.168454404615249
PAFAH1B1	0.313860598227212	0.0627123082736026	0.119878341302123	-0.176512912436606
PRKAR2A	0.191278709022466	-0.0658968885836763	0.216490381245388	-0.0224582650099379
SRSF5	0.219785245974993	-3.32398024453901e-07	0.0866647483676532	-0.078863541673803
PMPCB	0.238203485764259	-0.0410680488159539	0.158851579235518	-0.0931656579698226
PHF20L1	0.289947659783055	-0.0418138227687697	0.171333274325848	-0.110447619926404
NDUFS1	0.306939717312856	-0.0362629747888363	0.215915539922477	-0.102131401047285
THOC2	0.249604416395504	-0.0820067640228003	0.206856106003984	-0.0539848178866196
TXLNA	0.230712041665184	-0.146117768302031	0.28770818368263	0.00675624624380626
RBBP6	0.22023547288355	-0.106535165220568	0.222933756641518	-0.0033620479843073
PAK2	0.271761901603294	0.101465996859343	0.0217567691405792	-0.189219672122861
C11orf58	0.245971905609869	0.0959832966299413	0.0115765609440084	-0.184520805477924
PRPF38B	0.258460680445442	-0.0450877606959111	0.12915842594461	-0.0861325508489703
RNF115	0.27352607515704	-0.0432842141556967	0.201544168296192	-0.0804382649842289
USP14	0.281408058157007	-0.0104462091074834	0.124751737286155	-0.142411809678165
SOS2	0.284294585801673	-0.0807108446655978	0.225738030407905	-0.0743220572841481
WDR33	0.296227414756294	0.0156644210495627	0.0959956221950879	-0.162817670800342
CLINT1	0.168821971247954	-0.0742906034971862	0.158283028852738	-0.0149918319290721
DCUN1D1	0.284615579658502	-0.0104534315830765	0.185097266557276	-0.0952197628326388
GPBP1	0.312072639751332	-0.00719051819041273	0.11467614007837	-0.169286659495687
CEBPZ	0.197598177346972	-0.0606397101546686	0.139952464519655	-0.0591707912601614
SF3B2	0.196446469641834	0.0218981705115383	0.0787481931949566	-0.0989101010543648
CSNK2A1	0.323414181943462	0.0333022953258271	0.114916759305087	-0.169525464903081
OSTM1	0.256346881668109	-0.0642786190608208	0.163283464483928	-0.0902820004993633
CSNK2A2	0.212487979747812	-0.0203223432919904	0.157614149670362	-0.0784145170887662
CCDC82	0.261656713698228	-0.043389073421374	0.156139045268276	-0.0970778698183005
EIF2AK1	0.178436541786199	-0.0595221120783873	0.17875284112455	-0.0436965061747702
UBXN4	0.115931996769605	-0.114555888513848	0.229036789304008	0.0530786290687264
