""	VerPN	VerNL	VerCL	VerMES
HBB	-0.520945187218224	-0.101436257627415	-0.692394164994815	0.544017369609949
HBA2	-0.507650592105432	-0.169396624436712	-0.694249241672501	0.544704324929296
HBA1	-0.563358072546837	-0.202445402864067	-0.68362156170096	0.579808101109531
S100A8	-0.41459111221388	-0.0796310334413924	-0.648673087893597	0.469345956216557
CD52	-0.365952710601663	-0.16932434577789	-0.527407517017274	0.392985137590054
CD3D	-0.207167310199769	0.0541848552730654	-0.503409368090793	0.229532606785965
S100A12	-0.4337906980585	-0.0366065554370148	-0.591529709019945	0.388803015548964
S100A9	-0.513178806149807	-0.238193804064739	-0.621364729695864	0.555498459695264
CES1	-0.243114701622621	0.00467565351224047	-0.473712335249005	0.19897134842115
DNAH17-AS1	-0.580374251701248	-0.128373050394994	-0.684164507339816	0.599257732041036
AL135744.1	-0.510680314537774	-0.159280838080515	-0.549580238976053	0.46944750923166
AP000688.2	-0.106487113846782	-0.0655604528178756	-0.137086912302104	0.0252752077664086
SLC5A11	-0.506034325408574	-0.164972670943853	-0.56905556463439	0.507898992999952
COX7A1	-0.407732423890958	-0.03618459551582	-0.500747758933717	0.378771736727803
AL353596.1	-0.250603703622371	0.0735288349756191	-0.485424350303154	0.213164794470163
HBD	-0.382226779536481	-0.165875019676504	-0.519757991066164	0.365835381388615
AC026726.1	-0.454436347379447	-0.101090405598113	-0.558585667345264	0.438253771204197
CD7	-0.341586144379682	-0.127661579494149	-0.495825052790735	0.352324810729121
MRAP	-0.375947158691381	-0.0817766108400023	-0.44534531161795	0.343067901460475
GRP	-0.475586756197679	-0.143486859408407	-0.5912247658334	0.421857829159474
TRBC2	-0.157392565303617	0.0263916735590046	-0.402550955663896	0.154708117070251
ZBP1	-0.0768328445457051	0.0540199147450174	-0.090398006218089	-0.00655965328711245
CTLA4	-0.404890263922371	-0.113643861598874	-0.628557201303254	0.41318494457786
HBM	-0.441773063911013	-0.0174438876418303	-0.646836836296987	0.438450921949108
TRG-AS1	-0.0400539809841161	0.13474921387294	-0.214946589947279	0.0682480560590929
HTR4	-0.420718071430921	-0.158873814955724	-0.550760597038955	0.369227074447495
AC087752.3	-0.113691867930024	-0.0810262897523956	-0.247908162776847	0.0656087902618395
CYBA	-0.54687354298781	-0.257552405146224	-0.619365813902284	0.586601922456878
MMP12	-0.652794479159807	-0.278894143725065	-0.646492957987798	0.667485763677077
MCEMP1	-0.109398058625075	-0.0493083232543158	-0.111524807474469	0.107509625900905
LINC00892	-0.220509762871086	-0.178160418154882	-0.43331706044647	0.173464177352402
DLK1	-0.332518048895675	-0.135767899738921	-0.431396844366999	0.305005083176148
C20orf202	0.166375513971971	0.22602676655179	0.24457992892945	-0.156171876852123
AL035427.1	-0.161356476135671	-0.01899486531924	-0.417408455673026	0.16294948413337
AC025839.1	-0.170641081159408	-0.0205590968573468	-0.294243021417991	0.158347588388194
CD2	-0.0599403597334035	0.148850812858947	-0.413521572484279	0.0880123967419566
AC034102.3	-0.311267889286287	-0.00321150290216566	-0.385773301730626	0.298865338996534
AC005899.3	-0.148198605469294	0.0334113838605875	-0.295340610848068	0.122601183217723
MBP	-0.54620470178156	-0.193678017717343	-0.645055182312432	0.577214004691232
AC016710.1	-0.302820133370711	-0.120973063643947	-0.478837744540383	0.282396173112865
MID1IP1-AS1	-0.321100308037259	-0.111030084625786	-0.499993153148701	0.334068437488431
LALBA	-0.605498974771058	-0.241592449321217	-0.683687627522552	0.589056045193988
NKX2-8	-0.492244829691873	-0.201365474451493	-0.668058808400797	0.516535491565986
AP005271.1	-0.536405539759233	-0.169969313753879	-0.437191040638221	0.46465794799543
AL353740.1	-0.106909184719118	0.0095795061979915	-0.165429805466363	0.0844172161428036
CLECL1	-0.410772847534719	-0.12745784834078	-0.624581013315988	0.407107134513976
SAA4	-0.142508656328138	0.027445911455042	-0.26615020542297	0.128930511214808
LINC02048	0.183566403321587	0.261385384015137	0.240176945883025	-0.174897564878495
AC020907.1	-0.169584207410601	-0.0785252003056611	-0.385143250971618	0.173500652617792
POU5F1	0.193800033945356	0.268825137465764	0.246990882760375	-0.184338522518062
