""	NefMES	NefAC	NefOPC	NefNPC
AC063962.1	0.0102939626683195	0.051705970913312	0.051118331744662	-0.0609981735557901
MARCH4	0.156542271298479	0.178530618923747	0.0443454189126575	-0.0281443045288582
AC073283.3	0.118468503244779	-0.0648467695321064	-0.272529698420987	-0.370870512774244
LINC02271	0.291279079744023	-0.235728023697815	-0.31258361683487	-0.313877048007975
LINC01284	0.291279079744023	-0.235728023697815	-0.31258361683487	-0.313877048007975
CALHM4	0.144157650633703	-0.225888544260912	-0.199936491573708	-0.205254979055025
HAAO	-0.106630187677949	-0.0312392780734609	0.0245598922765854	-0.037385430980884
RNF219-AS1	-0.0364136522492032	-0.076857019090831	-0.15725686261878	-0.179947162263115
LINC00839	0.133832817063225	0.223320307075716	-0.0749515269535612	-0.267364196459939
AC003043.2	0.109210912385715	0.0849807386525733	-0.0870419457095125	-0.225503000948166
AC011008.1	0.206323508466004	-0.0574478585628874	-0.194509128579002	-0.25926135355063
AC106900.2	0.0369930214315359	0.0566865991224114	0.0306855431952947	-0.073898843689231
FCGR3B	-0.163479662765204	0.0873120816424658	0.186592770074876	0.0935629301475661
AC068722.2	0.181487662710526	-0.159854300591899	-0.12563161156872	-0.056117335853577
AC015468.3	0.272075685371675	-0.259489656526017	-0.400400868370472	-0.429950467612083
IL18R1	-0.151925262599008	-0.136403878362495	0.0667369089200099	0.200901328736066
AP003390.1	-0.0787934525565663	0.0251884636836653	0.0944581757059018	0.0512702011718799
AL139041.1	-0.0406096300296155	0.284054975992296	0.0207482871383367	-0.0972396520394856
AC006130.1	0.0878921628493338	0.0532082879934692	0.077737912546099	0.0250461689544031
AC005515.2	0.283110455670491	-0.189029570283146	-0.312518669447079	-0.331511647277322
IL1RL1	-0.0351867774485457	-0.27003103411364	-0.119860198178501	-0.0105317997494384
FAM162B	-0.0764338223064301	-0.214487891772444	-0.00592444847783977	0.10245853953353
OXT	0.123741889575027	-0.168036168422458	-0.114671409823602	-0.12917326450025
AL135744.1	-0.239480451149468	-0.0203044275182193	0.231796731094252	0.28260318201375
PROK1	0.107345401282773	0.0189327302578897	-0.164827902514254	-0.289468205158935
AC010745.2	0.255117009524609	-0.296033765658431	-0.43113903542397	-0.460366683202241
AC009171.2	0.236075886970308	-0.32520961745966	-0.432955285833215	-0.478863246813353
AC136489.1	0.142252955315951	0.0730566265832062	-0.10741172928062	-0.236422110516916
AL031432.5	-0.16483528393027	0.014738745655663	0.0865319254142711	0.0913612107184652
PGM5P3-AS1	0.0519192635558762	0.0694479948496692	-0.0388395553172149	-0.164935672641548
RSPH6A	0.122266334539427	-0.00809822349362538	-0.129669581514174	-0.243844595058058
AC009720.1	0.292130717811561	-0.310638057521304	-0.454199660359381	-0.490416251674681
AC027117.2	0.213373548130625	0.0594729825880042	-0.16500559253492	-0.252595583739665
OVCA2	0.153208107203468	-0.138191038435123	-0.322249904804397	-0.364494802313063
AL050403.2	0.204148245279914	-0.114910330445746	-0.285874535568443	-0.433284622232501
AP003393.1	0.128952382433232	-0.0322966449055572	-0.146507563218419	-0.208747283598247
LINC01127	0.408530016715104	-0.188577085712712	-0.379786257039155	-0.399907207899384
CCL17	-0.0074354980148938	-0.152008679679544	-0.123297086283036	-0.109869480251585
OPTC	0.172235362843427	-0.142928026275565	-0.289989395042714	-0.371303605749748
CR1	-0.262403828320315	0.306311242049279	0.348997315722599	0.252895365433589
FOXC2	0.224279570919331	-0.229330342596799	-0.360742895090541	-0.395113325314237
LYNX1-SLURP2	0.105560426796486	-0.0809600950195752	-0.200693904904934	-0.291961203818712
C9orf152	0.2504596012888	-0.252630690844163	-0.415902942980573	-0.476720270395826
CCBE1	0.170883743907197	-0.0525995258578375	-0.240252705998423	-0.386581747383338
AF127577.3	0.22308261646184	-0.264627022685637	-0.41021628665514	-0.468526916463464
LINC01088	0.173437841834638	-0.146956636595336	-0.277184436962454	-0.393772353730786
AC106738.1	0.178004710750745	-0.150277348055689	-0.339889752428189	-0.407617569792988
LINC01119	-0.198110941495389	-0.171847395733055	0.0617115439571821	0.149743525460205
SPATA13-AS1	0.205943126207034	-0.193168698750006	-0.352374962100255	-0.418881059164802
AC011495.2	0.11722177032809	0.148417419672791	-0.137780848656073	-0.332666791657038
