Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
fpkm_U87.RR_1,0.5118449713205264,0.5148308698881293,0.6355325831598577,0.6235514501820582,0.5536011199800617,0.2261043900108855,0.9862661486414707,0.15364318818215883,0.14108929596540074,0.8994635613258364,0.276392687300738,0.5350146353863354,0.21647885154714583,-0.0017095886056072312,0.5572549968925122
fpkm_U87.RR_2,0.5015987491575356,0.5281205424737341,0.6209791859283232,0.6164923106468858,0.5484480236758161,0.2447151835385463,0.9867083359867045,0.14543056511086133,0.12637697498426934,0.9166796730672705,0.25976972147678296,0.5256379145283999,0.23424339415787743,-0.008962693724023559,0.5514000986676169
fpkm_U87.RR_3,0.5075223400649046,0.5168485415933081,0.631488543954559,0.6202896766088465,0.5522759515362768,0.24467591207928238,0.9839914055806501,0.1544689197024037,0.11890300547377866,0.8990671218425829,0.2770208339034219,0.53244503087111,0.21940543855879419,-0.003955518463933808,0.5561383208490926
fpkm_U87_1,0.5753087235624053,0.5289437965377207,0.7952979819189584,0.5784603735269793,0.6647677565210283,0.18868075734808373,0.9562061694285581,0.11598451984879898,0.08843637364911539,0.9203786603509838,0.2184528541630727,0.500476528905746,0.18776733086291497,-0.013016217164980384,0.6635986195338908
fpkm_U87_2,0.5784063182963838,0.5277443486122738,0.7968850695050519,0.5805602193276117,0.6649700646395119,0.19686300461821096,0.9583480320178228,0.116878474903629,0.08317556453291132,0.9161245380440329,0.22391941778751895,0.5041233336503345,0.18025418224924974,-0.013238416705759506,0.6643624196103262
fpkm_U87_3,0.5793619060171457,0.527871395197685,0.8040552183186288,0.580029428338181,0.6695061168033827,0.187598779911905,0.9590567329496007,0.11545680534937199,0.08522423285966443,0.913822601967082,0.22892816422322293,0.504583548655255,0.18569942724930372,-0.012363468332579616,0.6685550918359
read_count_U87.RR_1,0.4789786798235476,0.4326822346499678,0.6733675485293639,0.6056955068329613,0.5632463588293218,0.18436208907892368,0.9586939101345934,0.19451526661845744,0.13019868949701385,0.7327459380261634,0.32400718580227333,0.520645182745624,0.15350168517904134,0.06481036930589561,0.570393646388619
read_count_U87.RR_2,0.47943964450946747,0.4583138496015405,0.6676371443254333,0.606132130485866,0.5661138310937662,0.20510031737202292,0.9703445472720864,0.18645976712820986,0.12071748655408535,0.7868735368329189,0.3110444613351695,0.5199749196364465,0.17657717284051513,0.0536276053331498,0.5733089660689876
read_count_U87.RR_3,0.47596228370603944,0.4371886871702582,0.6710908668202354,0.6034312722744096,0.5644777678439651,0.19961836938865232,0.9579166155821197,0.19466751316684272,0.11353956740081017,0.7386945440541681,0.3256191268561371,0.518554005884224,0.15683858565591205,0.0633125704662395,0.5716861289277698
read_count_U87_1,0.551075322102449,0.4481908566902513,0.8550447131909227,0.5621116602399687,0.6866399286547187,0.14313708089064311,0.9290905478173164,0.14213324985202383,0.09279025815281797,0.7577244481400425,0.263107790690415,0.49274854557924186,0.12869316860194477,0.05558522217646804,0.6885785597443553
read_count_U87_2,0.552788311156328,0.44533237541001575,0.8544968015232592,0.5629551726281133,0.6851793646222953,0.1522603008849623,0.9286303560446384,0.14309052437413555,0.0877273674833757,0.7498207178967381,0.27080011942976023,0.494888301085032,0.1201711591310557,0.05674912148617128,0.6877450646558436
read_count_U87_3,0.5561651560595618,0.4408218579831271,0.8573528706318916,0.5585770854974501,0.6878087328915992,0.14280247661510564,0.9246067816144087,0.14264526122595966,0.0918947699756606,0.735757475875054,0.2743613773967399,0.49146165177366846,0.12164203418612263,0.05819153663574327,0.6898776420869209
tpm_U87.RR_1,0.512439404083206,0.5151573640915617,0.6356053536782958,0.6236879899886013,0.5537132820427499,0.22591884388736935,0.9862911140935783,0.15333595668346847,0.14116403176402412,0.8994697898029592,0.27624819464243855,0.5350002444897938,0.21645913050743648,-0.0009573104688315553,0.5573662057081653
tpm_U87.RR_2,0.5019032211768483,0.5284050729828693,0.62100864393164,0.6167277267758811,0.5485629412109169,0.24476023091458896,0.9867615832942405,0.1455696236096417,0.12654290422930692,0.9166981451872794,0.25977125543749063,0.5256119604311031,0.2343396051651551,-0.00868765841253723,0.5515150842060438
tpm_U87.RR_3,0.5082600314935868,0.5172396004848449,0.631555459607006,0.620436089274586,0.5524283509941859,0.24464819693058068,0.9839724929860382,0.1543402881823527,0.11841832499566828,0.8990484054384541,0.2769936301303221,0.5323749786802509,0.2195371235581797,-0.003686714849401615,0.5563048397058282
tpm_U87_1,0.5760421204036184,0.5291371223903323,0.7953091118964527,0.5785698226670986,0.6649594791257516,0.18857076709542545,0.9562898851308056,0.11630278861807863,0.08844073668473637,0.9203864157218365,0.21840062013682307,0.5006185869805924,0.18792633975157572,-0.012200563852041367,0.6637988856322207
tpm_U87_2,0.5796635588203465,0.5280970554864631,0.7969313877597727,0.5808176625550501,0.665235291737271,0.19618136831047167,0.9583884437619782,0.11710342370803295,0.08237918738766843,0.9161271301561664,0.2237960289172292,0.5042294443034376,0.18042824530721233,-0.012592669087577373,0.6646372336504435
tpm_U87_3,0.5802147248362401,0.5282090185514933,0.8040967157122619,0.5802613627684527,0.6698066474493937,0.18754063559969122,0.9591818212067591,0.11579330424145476,0.0848795177435859,0.9138363750807019,0.22900744899641218,0.5046822169051486,0.18599845293295592,-0.012362970304015277,0.6688686273151382
