	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	1.0	0.035481729668903624	-0.03577829950052046	-0.30570622308236167	-0.2274458342942641	0.33452529613379894	0.16468326589549662	0.3501670190809771
NefAC	0.035481729668903624	1.0	0.9223899084751622	0.693342637402119	0.7588193830250078	0.0472349576547214	0.6554442661011056	-0.18292400768172068
NefOPC	-0.03577829950052046	0.9223899084751622	1.0	0.7392446246644259	0.8166282348684376	-0.03602622487960546	0.6599727468265545	-0.16874982152688767
NefNPC	-0.30570622308236167	0.693342637402119	0.7392446246644259	1.0	0.9295450184366004	-0.42699355630934166	0.6072119216626203	-0.5321924078476109
VerPN	-0.2274458342942641	0.7588193830250078	0.8166282348684376	0.9295450184366004	1.0	-0.3714132310377798	0.6142626074099782	-0.4050061009812816
VerNL	0.33452529613379894	0.0472349576547214	-0.03602622487960546	-0.42699355630934166	-0.3714132310377798	1.0	-0.3569788839382124	0.6251707407245041
VerCL	0.16468326589549662	0.6554442661011056	0.6599727468265545	0.6072119216626203	0.6142626074099782	-0.3569788839382124	1.0	-0.4658688317084374
VerMES	0.3501670190809771	-0.18292400768172068	-0.16874982152688767	-0.5321924078476109	-0.4050061009812816	0.6251707407245041	-0.4658688317084374	1.0
