	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.3120744980145973	0.04380622673951121	-0.01889511826219349	-0.283109348383234	0.34553283730097795	-0.14109984092576822	-0.05701276530884357	0.5601736799087395	0.4171004876859333	0.22853675410024973	-0.025131911438510637	0.2591457747291761	0.277668816959481	0.31904139670934684	-0.1022049351760213
NefAC	0.3120744980145973	1.0	0.6625439659878303	0.4539540342625213	0.2425691006528968	0.4420777582852445	-0.033443963074997786	-0.24268960456041655	0.5120632353526166	0.1795781184995565	0.169025229590546	-0.16820454479539565	0.09958988089961548	0.11715243784468929	0.10111944383788708	-0.2224657410413533
NefOPC	0.04380622673951121	0.6625439659878303	1.0	0.590348714911122	0.5348638561437481	0.2987293195344305	0.027070505924947384	-0.17468616658262098	0.19905858496361284	0.04358162442882661	0.07359210326118976	-0.12791915730555384	-0.0631517873815889	-0.05429803990078227	-0.08289303469991074	-0.20866930601739941
NefNPC	-0.01889511826219349	0.4539540342625213	0.590348714911122	1.0	0.6265621191625966	0.14086676059401726	0.12782239020454464	-0.19547027904248288	0.02446840405108345	-0.04685373755692346	-0.043489586252424474	0.0044839759907674024	0.028072194656543478	0.03101353122848777	0.04288616609153765	-0.19202996307196712
VerPN	-0.283109348383234	0.2425691006528968	0.5348638561437481	0.6265621191625966	1.0	-0.07506048125425832	0.2392230494045478	-0.1339777148518067	-0.346578558974634	-0.22708705249981875	-0.1563373236896404	0.10162098034814179	-0.08220391325272376	-0.09169684387801744	-0.08827343357779616	-0.15296570520277697
VerNL	0.34553283730097795	0.4420777582852445	0.2987293195344305	0.14086676059401726	-0.07506048125425832	1.0	-0.17508375486786396	-0.18835864542992395	0.5579931291197232	0.2535321469608132	0.20823743120901478	-0.12272970142332093	0.14950598529430528	0.16838959363942874	0.13269864880053586	-0.15355553887501552
VerCL	-0.14109984092576822	-0.033443963074997786	0.027070505924947384	0.12782239020454464	0.2392230494045478	-0.17508375486786396	1.0	0.08173758009002142	-0.37393424217966453	-0.1701392176075524	-0.1108983569204126	-0.04837762129279365	-0.12654537511598157	-0.13402884678574245	-0.024894312322272658	-0.0032649822588069334
VerMES	-0.05701276530884357	-0.24268960456041655	-0.17468616658262098	-0.19547027904248288	-0.1339777148518067	-0.18835864542992395	0.08173758009002142	1.0	-0.29453389484079817	-0.1172876293065763	0.024061781520740854	-0.20042204469477068	-0.25266393600854253	-0.2622503006905049	-0.23087993182777303	0.20145357861515498
OXPHOS	0.5601736799087395	0.5120632353526166	0.19905858496361284	0.02446840405108345	-0.346578558974634	0.5579931291197232	-0.37393424217966453	-0.29453389484079817	1.0	0.44783571955163587	0.2866758766529567	-0.09098966118106853	0.3055590080863371	0.335516172573121	0.27863336216756407	-0.20872093855666843
GLYC	0.4171004876859333	0.1795781184995565	0.04358162442882661	-0.04685373755692346	-0.22708705249981875	0.2535321469608132	-0.1701392176075524	-0.1172876293065763	0.44783571955163587	1.0	0.2907310626552481	0.06235036363691996	0.2311429889647618	0.24466655008658153	0.23209067309265902	-0.101480925828675
FAO	0.22853675410024973	0.169025229590546	0.07359210326118976	-0.043489586252424474	-0.1563373236896404	0.20823743120901478	-0.1108983569204126	0.024061781520740854	0.2866758766529567	0.2907310626552481	1.0	-0.1603610856695546	-0.02277070598836237	-0.014369403821109615	-0.024813705252784264	-0.01694375477713727
G2M	-0.025131911438510637	-0.16820454479539565	-0.12791915730555384	0.0044839759907674024	0.10162098034814179	-0.12272970142332093	-0.04837762129279365	-0.20042204469477068	-0.09098966118106853	0.06235036363691996	-0.1603610856695546	1.0	0.4424490145280423	0.436495944076803	0.32627942223202083	-0.08583390649952224
KEGG_CC	0.2591457747291761	0.09958988089961548	-0.0631517873815889	0.028072194656543478	-0.08220391325272376	0.14950598529430528	-0.12654537511598157	-0.25266393600854253	0.3055590080863371	0.2311429889647618	-0.02277070598836237	0.4424490145280423	1.0	0.9891564588852987	0.6518504691073091	-0.115039438339264
WP_CC	0.277668816959481	0.11715243784468929	-0.05429803990078227	0.03101353122848777	-0.09169684387801744	0.16838959363942874	-0.13402884678574245	-0.2622503006905049	0.335516172573121	0.24466655008658153	-0.014369403821109615	0.436495944076803	0.9891564588852987	1.0	0.6603356876733729	-0.11859023271608843
BIOCARTA_CC	0.31904139670934684	0.10111944383788708	-0.08289303469991074	0.04288616609153765	-0.08827343357779616	0.13269864880053586	-0.024894312322272658	-0.23087993182777303	0.27863336216756407	0.23209067309265902	-0.024813705252784264	0.32627942223202083	0.6518504691073091	0.6603356876733729	1.0	-0.13390350273194934
PD-L1	-0.1022049351760213	-0.2224657410413533	-0.20866930601739941	-0.19202996307196712	-0.15296570520277697	-0.15355553887501552	-0.0032649822588069334	0.20145357861515498	-0.20872093855666843	-0.101480925828675	-0.01694375477713727	-0.08583390649952224	-0.115039438339264	-0.11859023271608843	-0.13390350273194934	1.0
