""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	-0.264958177116896	-0.0318189260319387	-0.140076950780257	-0.392418071843967	-0.115717744020639	0.113921885677303	-0.161258869701663	0.083346246190751	0.117974078862267	0.0217344907193561	-0.0891942977190523	0.0158864391910548	-0.0890101071197358	-0.00658481392556762	0.0720645719826107	-0.117237316465001
CD274	0.0269797225432604	0.0306510139019952	-0.0362860192433091	-0.0073425827174696	-0.00179295624496351	0.0772678762710464	-0.0419210245846229	-0.295880469853383	-0.102881536913382	0.140106723713577	-0.0582283885269101	-0.220576307564915	-0.0442689434768371	0.129818570022239	-0.248239061058638	0.00315901814588808
LAG3	-0.348605848443451	0.052905762643488	-0.0503010398660443	-0.116913622371162	-0.155770962165815	-0.11674282087756	0.0163115426390738	-0.0601221257482092	-0.168922677173235	-0.0187027635495139	0.118493536186989	-0.192151680303225	-0.000469704107407884	0.108843251798427	-0.0537170697381017	-0.16384133273855
HAVCR2	0.0429280539256342	-0.00235163642022896	0.0697794661420667	-0.0739696546726565	0.0266376270873208	-0.163032539460601	-0.0697794661420667	0.077988815099957	-0.0898325112527465	-0.226227423626026	0.172011514883293	0.0475458127144474	0.0660596048955228	-0.209081856271266	0.0306567875146212	0.0374551546203741
CD47	0.0963032527960386	-0.0913514897976607	0.196106889780586	0.039528728762913	0.141637496798429	0.000853752241099633	-0.0680440536156407	0.258430803380859	0.0736788184068983	-0.107743532826774	0.121147443012038	0.09305899427986	-0.0994621360881072	-0.0784598309570563	0.338427388371894	0.16340817894647
LGALS9	-0.055580457206744	-0.0529337687683276	0.0714605878372422	0.113508783189502	0.00670209814244148	0.0946404559349857	0.127254487659988	-0.0144714093648896	-0.0114405242176708	-0.219547074818959	0.227102943425405	-0.130754946562409	0.014386032318489	-0.0797421613380935	0.00149409831200925	0.0348338349314156
CD276	-0.079057457525826	-0.133185349611543	-0.00443951165371809	0.0873388542644924	-0.0298813284384871	-0.104243148638265	-0.0226244343891403	-0.143857252625288	-0.083753094851874	-0.202766157261163	0.202936907709383	-0.00546401434303765	0.0802527106633655	-0.20874242294886	-0.241868009903526	-0.0138307863058141
