	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.03670745272525028	0.8242491657397107	0.6974416017797553	0.9110122358175751	-0.1439377085650723	0.511012235817575	-0.41802002224694107	-0.10522803114571747	0.005116796440489433	0.4006674082313682	-0.04560622914349277	0.4335928809788654	-0.7085650723025584	-0.4567296996662959	0.9110122358175751
FAO	-0.03670745272525028	1.0	-0.26140155728587317	0.25517241379310346	-0.17018909899888765	0.203559510567297	0.1150166852057842	-0.22580645161290322	0.19911012235817574	0.3735261401557286	-0.3597330367074527	0.3014460511679644	-0.0389321468298109	0.011790878754171301	-0.14660734149054505	-0.17018909899888765
G2M	0.8242491657397107	-0.26140155728587317	1.0	0.474972191323693	0.9684093437152391	-0.2814238042269188	0.21023359288097887	-0.21779755283648497	-0.028698553948832035	-0.11368186874304784	0.4006674082313682	-0.41223581757508343	0.2631813125695217	-0.6315906562847609	-0.1982202447163515	0.9684093437152391
GLYC	0.6974416017797553	0.25517241379310346	0.474972191323693	1.0	0.5519466073414906	-0.1296996662958843	0.7935483870967742	-0.7014460511679644	0.15061179087875418	-0.05672969966629588	0.5150166852057843	0.14794215795328142	0.7388209121245829	-0.8015572858731924	-0.6222469410456062	0.5519466073414906
KEGG_CC	0.9110122358175751	-0.17018909899888765	0.9684093437152391	0.5519466073414906	1.0	-0.24627363737486097	0.2867630700778643	-0.2600667408231368	-0.06562847608453838	-0.08387096774193549	0.36907675194660733	-0.3147942157953281	0.27741935483870966	-0.6667408231368187	-0.2525027808676307	1.0
NefAC	-0.1439377085650723	0.203559510567297	-0.2814238042269188	-0.1296996662958843	-0.24627363737486097	1.0	0.0135706340378198	0.3397107897664071	0.3597330367074527	-0.22758620689655173	-0.1604004449388209	0.5230255839822024	-0.07897664071190211	0.3931034482758621	0.18754171301446051	-0.24627363737486097
NefMES	0.511012235817575	0.1150166852057842	0.21023359288097887	0.7935483870967742	0.2867630700778643	0.0135706340378198	1.0	-0.7179087875417131	0.03581757508342603	-0.014015572858731925	0.5741935483870968	0.35839822024471635	0.8371523915461624	-0.6596218020022246	-0.710789766407119	0.2867630700778643
NefNPC	-0.41802002224694107	-0.22580645161290322	-0.21779755283648497	-0.7014460511679644	-0.2600667408231368	0.3397107897664071	-0.7179087875417131	1.0	0.10300333704115684	-0.13726362625139044	-0.5074527252502781	-0.14260289210233593	-0.7219132369299222	0.7170189098998888	0.8433815350389321	-0.2600667408231368
NefOPC	-0.10522803114571747	0.19911012235817574	-0.028698553948832035	0.15061179087875418	-0.06562847608453838	0.3597330367074527	0.03581757508342603	0.10300333704115684	1.0	-0.3939933259176863	-0.02825361512791991	0.040266963292547274	0.04649610678531702	-0.074972191323693	0.17018909899888765	-0.06562847608453838
OXPHOS	0.005116796440489433	0.3735261401557286	-0.11368186874304784	-0.05672969966629588	-0.08387096774193549	-0.22758620689655173	-0.014015572858731925	-0.13726362625139044	-0.3939933259176863	1.0	-0.47096774193548385	0.029588431590656286	-0.26807563959955505	0.09098998887652948	-0.20444938820912126	-0.08387096774193549
PD-L1	0.4006674082313682	-0.3597330367074527	0.4006674082313682	0.5150166852057843	0.36907675194660733	-0.1604004449388209	0.5741935483870968	-0.5074527252502781	-0.02825361512791991	-0.47096774193548385	1.0	-0.12703003337041158	0.8669632925472748	-0.5523915461624027	-0.5208008898776418	0.36907675194660733
VerCL	-0.04560622914349277	0.3014460511679644	-0.41223581757508343	0.14794215795328142	-0.3147942157953281	0.5230255839822024	0.35839822024471635	-0.14260289210233593	0.040266963292547274	0.029588431590656286	-0.12703003337041158	1.0	0.17018909899888765	0.014015572858731925	-0.24404894327030033	-0.3147942157953281
VerMES	0.4335928809788654	-0.0389321468298109	0.2631813125695217	0.7388209121245829	0.27741935483870966	-0.07897664071190211	0.8371523915461624	-0.7219132369299222	0.04649610678531702	-0.26807563959955505	0.8669632925472748	0.17018909899888765	1.0	-0.6569521690767519	-0.7437152391546162	0.27741935483870966
VerNL	-0.7085650723025584	0.011790878754171301	-0.6315906562847609	-0.8015572858731924	-0.6667408231368187	0.3931034482758621	-0.6596218020022246	0.7170189098998888	-0.074972191323693	0.09098998887652948	-0.5523915461624027	0.014015572858731925	-0.6569521690767519	1.0	0.582202447163515	-0.6667408231368187
VerPN	-0.4567296996662959	-0.14660734149054505	-0.1982202447163515	-0.6222469410456062	-0.2525027808676307	0.18754171301446051	-0.710789766407119	0.8433815350389321	0.17018909899888765	-0.20444938820912126	-0.5208008898776418	-0.24404894327030033	-0.7437152391546162	0.582202447163515	1.0	-0.2525027808676307
WP_CC	0.9110122358175751	-0.17018909899888765	0.9684093437152391	0.5519466073414906	1.0	-0.24627363737486097	0.2867630700778643	-0.2600667408231368	-0.06562847608453838	-0.08387096774193549	0.36907675194660733	-0.3147942157953281	0.27741935483870966	-0.6667408231368187	-0.2525027808676307	1.0
