	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.31212121212121213	0.8889328063241106	-0.12555994729907774	0.9084321475625824	-0.6367588932806324	-0.8088274044795783	0.17839262187088273	-0.19314888010540185	0.7017127799736496	-0.4378129117259552	-0.27220026350461135	-0.7418972332015811	-0.25507246376811593	0.6425559947299078	0.9108036890645587
FAO	0.31212121212121213	1.0	0.2088274044795784	0.3893280632411067	0.22608695652173913	-0.11462450592885376	-0.4144927536231884	0.5096179183135705	0.24031620553359684	0.6853754940711463	-0.2517786561264822	-0.024374176548089592	-0.4608695652173913	0.2458498023715415	0.34492753623188405	0.2308300395256917
G2M	0.8889328063241106	0.2088274044795784	1.0	-0.03570487483530962	0.9696969696969697	-0.5772068511198946	-0.7392621870882741	0.055204216073781294	-0.15704874835309618	0.707905138339921	-0.28748353096179186	-0.3903820816864295	-0.6569169960474308	-0.319235836627141	0.7073781291172595	0.9675889328063241
GLYC	-0.12555994729907774	0.3893280632411067	-0.03570487483530962	1.0	-0.0453227931488801	0.3715415019762846	0.12424242424242424	0.5009222661396574	0.5217391304347826	0.17905138339920948	-0.32042160737812914	0.3822134387351779	0.010935441370223979	0.24571805006587616	0.34835309617918314	-0.0458498023715415
KEGG_CC	0.9084321475625824	0.22608695652173913	0.9696969696969697	-0.0453227931488801	1.0	-0.5483530961791832	-0.7619235836627141	0.0386034255599473	-0.15823451910408431	0.7044795783926219	-0.341501976284585	-0.3220026350461133	-0.6658761528326745	-0.2907773386034256	0.7123847167325428	0.9989459815546772
NefAC	-0.6367588932806324	-0.11462450592885376	-0.5772068511198946	0.3715415019762846	-0.5483530961791832	1.0	0.5400527009222661	0.12490118577075099	0.5	-0.4525691699604743	0.161133069828722	0.37602108036890647	0.5437417654808959	0.2126482213438735	-0.2745718050065876	-0.5487483530961792
NefMES	-0.8088274044795783	-0.4144927536231884	-0.7392621870882741	0.12424242424242424	-0.7619235836627141	0.5400527009222661	1.0	-0.24808959156785243	0.08511198945981555	-0.8300395256916996	0.5450592885375494	0.09855072463768116	0.908695652173913	0.32595520421607377	-0.49907773386034254	-0.7670619235836628
NefNPC	0.17839262187088273	0.5096179183135705	0.055204216073781294	0.5009222661396574	0.0386034255599473	0.12490118577075099	-0.24808959156785243	1.0	0.4401844532279315	0.3562582345191041	-0.44308300395256917	0.2525691699604743	-0.34703557312252964	0.07707509881422925	0.3793148880105402	0.04888010540184453
NefOPC	-0.19314888010540185	0.24031620553359684	-0.15704874835309618	0.5217391304347826	-0.15823451910408431	0.5	0.08511198945981555	0.4401844532279315	1.0	0.062450592885375494	-0.1592885375494071	0.258102766798419	0.10013175230566534	0.23306982872200263	0.19907773386034255	-0.1512516469038208
OXPHOS	0.7017127799736496	0.6853754940711463	0.707905138339921	0.17905138339920948	0.7044795783926219	-0.4525691699604743	-0.8300395256916996	0.3562582345191041	0.062450592885375494	1.0	-0.43148880105401843	-0.18287220026350462	-0.8281949934123847	-0.062450592885375494	0.591304347826087	0.7106719367588933
PD-L1	-0.4378129117259552	-0.2517786561264822	-0.28748353096179186	-0.32042160737812914	-0.341501976284585	0.161133069828722	0.5450592885375494	-0.44308300395256917	-0.1592885375494071	-0.43148880105401843	1.0	-0.3277997364953887	0.5940711462450593	0.011198945981554678	-0.30039525691699603	-0.3507246376811594
VerCL	-0.27220026350461135	-0.024374176548089592	-0.3903820816864295	0.3822134387351779	-0.3220026350461133	0.37602108036890647	0.09855072463768116	0.2525691699604743	0.258102766798419	-0.18287220026350462	-0.3277997364953887	1.0	0.10013175230566534	-0.10210803689064558	-0.22121212121212122	-0.32042160737812914
VerMES	-0.7418972332015811	-0.4608695652173913	-0.6569169960474308	0.010935441370223979	-0.6658761528326745	0.5437417654808959	0.908695652173913	-0.34703557312252964	0.10013175230566534	-0.8281949934123847	0.5940711462450593	0.10013175230566534	1.0	0.2367588932806324	-0.47997364953886695	-0.6711462450592885
VerNL	-0.25507246376811593	0.2458498023715415	-0.319235836627141	0.24571805006587616	-0.2907773386034256	0.2126482213438735	0.32595520421607377	0.07707509881422925	0.23306982872200263	-0.062450592885375494	0.011198945981554678	-0.10210803689064558	0.2367588932806324	1.0	-0.17285902503293807	-0.2915678524374177
VerPN	0.6425559947299078	0.34492753623188405	0.7073781291172595	0.34835309617918314	0.7123847167325428	-0.2745718050065876	-0.49907773386034254	0.3793148880105402	0.19907773386034255	0.591304347826087	-0.30039525691699603	-0.22121212121212122	-0.47997364953886695	-0.17285902503293807	1.0	0.710540184453228
WP_CC	0.9108036890645587	0.2308300395256917	0.9675889328063241	-0.0458498023715415	0.9989459815546772	-0.5487483530961792	-0.7670619235836628	0.04888010540184453	-0.1512516469038208	0.7106719367588933	-0.3507246376811594	-0.32042160737812914	-0.6711462450592885	-0.2915678524374177	0.710540184453228	1.0
