	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	1.0	-0.13756432246998285	0.8480655612731084	0.9618067467124071	0.8424242424242424	-0.46948732609109967	-0.27409948542024015	0.7317324185248714
NefMES	-0.13756432246998285	1.0	-0.42283209453020776	-0.16805793786925863	0.12948351438917477	0.8738326662854965	-0.5356584715075281	-0.5693539165237278
NefNPC	0.8480655612731084	-0.42283209453020776	1.0	0.8896131122546217	0.6978845054316752	-0.6935391652372784	-0.004612159329140462	0.9459500667047837
NefOPC	0.9618067467124071	-0.16805793786925863	0.8896131122546217	1.0	0.7992757766342672	-0.4829807509052792	-0.1935963407661521	0.7947779683628741
VerCL	0.8424242424242424	0.12948351438917477	0.6978845054316752	0.7992757766342672	1.0	-0.2231751477034496	-0.44524490184867543	0.5442729178578235
VerMES	-0.46948732609109967	0.8738326662854965	-0.6935391652372784	-0.4829807509052792	-0.2231751477034496	1.0	-0.2741757194587383	-0.7934057556699066
VerNL	-0.27409948542024015	-0.5356584715075281	-0.004612159329140462	-0.1935963407661521	-0.44524490184867543	-0.2741757194587383	1.0	0.19054697922622452
VerPN	0.7317324185248714	-0.5693539165237278	0.9459500667047837	0.7947779683628741	0.5442729178578235	-0.7934057556699066	0.19054697922622452	1.0
