	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.7818181818181819	0.6727272727272727	0.4666666666666667	0.806060606060606	0.4303030303030303	0.503030303030303	0.5878787878787879	0.5878787878787879	0.806060606060606	-0.05454545454545454	0.2	-0.3333333333333333	0.5757575757575758	0.5393939393939394	0.806060606060606
FAO	0.7818181818181819	1.0	0.6484848484848484	0.6727272727272727	0.793939393939394	0.6242424242424243	0.6242424242424243	0.6363636363636364	0.6848484848484848	0.9757575757575757	0.04242424242424243	0.030303030303030304	-0.16363636363636364	0.8545454545454545	0.5393939393939394	0.793939393939394
G2M	0.6727272727272727	0.6484848484848484	1.0	0.5636363636363636	0.9515151515151515	0.17575757575757575	0.4303030303030303	0.44242424242424244	0.2606060606060606	0.6242424242424243	-0.45454545454545453	0.3575757575757576	-0.2727272727272727	0.296969696969697	0.4909090909090909	0.9515151515151515
GLYC	0.4666666666666667	0.6727272727272727	0.5636363636363636	1.0	0.6121212121212121	0.6363636363636364	0.7212121212121212	0.5757575757575758	0.5151515151515151	0.7333333333333333	-0.3333333333333333	0.4666666666666667	0.40606060606060607	0.5636363636363636	0.4303030303030303	0.6121212121212121
KEGG_CC	0.806060606060606	0.793939393939394	0.9515151515151515	0.6121212121212121	1.0	0.296969696969697	0.4909090909090909	0.4909090909090909	0.3939393939393939	0.7696969696969697	-0.23636363636363636	0.28484848484848485	-0.22424242424242424	0.47878787878787876	0.4666666666666667	1.0
NefAC	0.4303030303030303	0.6242424242424243	0.17575757575757575	0.6363636363636364	0.296969696969697	1.0	0.8424242424242424	0.3696969696969697	0.6242424242424243	0.6484848484848484	0.2	0.47878787878787876	0.16363636363636364	0.5636363636363636	0.24848484848484848	0.296969696969697
NefMES	0.503030303030303	0.6242424242424243	0.4303030303030303	0.7212121212121212	0.4909090909090909	0.8424242424242424	1.0	0.28484848484848485	0.3212121212121212	0.6606060606060606	0.06666666666666667	0.5757575757575758	0.21212121212121213	0.503030303030303	0.16363636363636364	0.4909090909090909
NefNPC	0.5878787878787879	0.6363636363636364	0.44242424242424244	0.5757575757575758	0.4909090909090909	0.3696969696969697	0.28484848484848485	1.0	0.8666666666666667	0.6848484848484848	-0.45454545454545453	-0.10303030303030303	-0.28484848484848485	0.7212121212121212	0.9515151515151515	0.4909090909090909
NefOPC	0.5878787878787879	0.6848484848484848	0.2606060606060606	0.5151515151515151	0.3939393939393939	0.6242424242424243	0.3212121212121212	0.8666666666666667	1.0	0.7090909090909091	-0.12727272727272726	-0.01818181818181818	-0.23636363636363636	0.7333333333333333	0.793939393939394	0.3939393939393939
OXPHOS	0.806060606060606	0.9757575757575757	0.6242424242424243	0.7333333333333333	0.7696969696969697	0.6484848484848484	0.6606060606060606	0.6848484848484848	0.7090909090909091	1.0	-0.04242424242424243	0.07878787878787878	-0.1393939393939394	0.8303030303030303	0.5757575757575758	0.7696969696969697
PD-L1	-0.05454545454545454	0.04242424242424243	-0.45454545454545453	-0.3333333333333333	-0.23636363636363636	0.2	0.06666666666666667	-0.45454545454545453	-0.12727272727272726	-0.04242424242424243	1.0	-0.23636363636363636	0.16363636363636364	0.17575757575757575	-0.6	-0.23636363636363636
VerCL	0.2	0.030303030303030304	0.3575757575757576	0.4666666666666667	0.28484848484848485	0.47878787878787876	0.5757575757575758	-0.10303030303030303	-0.01818181818181818	0.07878787878787878	-0.23636363636363636	1.0	0.3212121212121212	-0.2727272727272727	-0.09090909090909091	0.28484848484848485
VerMES	-0.3333333333333333	-0.16363636363636364	-0.2727272727272727	0.40606060606060607	-0.22424242424242424	0.16363636363636364	0.21212121212121213	-0.28484848484848485	-0.23636363636363636	-0.1393939393939394	0.16363636363636364	0.3212121212121212	1.0	-0.04242424242424243	-0.47878787878787876	-0.22424242424242424
VerNL	0.5757575757575758	0.8545454545454545	0.296969696969697	0.5636363636363636	0.47878787878787876	0.5636363636363636	0.503030303030303	0.7212121212121212	0.7333333333333333	0.8303030303030303	0.17575757575757575	-0.2727272727272727	-0.04242424242424243	1.0	0.5515151515151515	0.47878787878787876
VerPN	0.5393939393939394	0.5393939393939394	0.4909090909090909	0.4303030303030303	0.4666666666666667	0.24848484848484848	0.16363636363636364	0.9515151515151515	0.793939393939394	0.5757575757575758	-0.6	-0.09090909090909091	-0.47878787878787876	0.5515151515151515	1.0	0.4666666666666667
WP_CC	0.806060606060606	0.793939393939394	0.9515151515151515	0.6121212121212121	1.0	0.296969696969697	0.4909090909090909	0.4909090909090909	0.3939393939393939	0.7696969696969697	-0.23636363636363636	0.28484848484848485	-0.22424242424242424	0.47878787878787876	0.4666666666666667	1.0
