G1	G2	Consistency
NefNPC	NefMES	0.08156795124685282
NefNPC	VerPN	0.005371314129896582
NefNPC	VerMES	0.11004152827864487
NefMES	VerPN	0.09030356744754069
NefMES	VerMES	0.028679088501465486
VerPN	VerMES	0.10653577244471053
