G1	G2	Consistency
NefNPC	NefMES	0.03803447535601917
NefNPC	VerPN	0.0025834717301076726
NefNPC	VerMES	0.0565110245555735
NefMES	VerPN	0.041661397053870425
NefMES	VerMES	0.007921621219764807
VerPN	VerMES	0.054522809432771074
