""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	-0.0111894292272339	0.0125646725675608	0.00131272656450162	-0.0193158318499067	-0.0140649267631019	0.00218787776976299	-0.00856397923363564	0.00931410665653758	0.0551970157252389	-0.00487584120174722	0.0525715690595599	-0.0360687240030958	-0.00106268339276643	-0.000312553942708955	0.0260060361102002	0.0380017016457449
CD274	0.0456534570800984	0.18121491005293	0.195605893377027	0.149397898222618	0.109007010655719	0.134952657236211	-0.0276779146103427	-0.0667266401140226	0.082997272815127	-0.00647798777831568	0.0919357304787995	-0.0654127504068074	0.0669045839240393	0.074251446753006	0.063246221462457	0.23263804292216
LAG3	0.144313101648485	0.06673179607029	-0.0110897652685102	-0.00807598878853759	-0.05436889257691	0.0903591503911974	-0.0474789345408219	0.133173007165242	0.0497641321539946	0.0898384700253673	0.0356424561874977	0.00262494824087131	0.0242519274558959	0.0257582189329867	0.0169986261759309	0.0607544438514503
HAVCR2	0.100027758748243	0.00741504039884543	-0.0307049883509369	0.00994517842678933	-0.0555192453522836	0.03050576109847	0.00239943698600637	0.0789812377705979	0.00457853780346094	0.0193151098388322	-0.0095493911169724	-0.0188672615497951	-0.0189386585416862	-0.0180715128042589	0.00741200622359357	0.0596965650972408
CD47	0.108739061087297	0.482483699411751	0.50994041776861	0.455781698146741	0.314719670504355	0.407744608455771	-0.0385050989677561	-0.162316957129177	0.222826385838216	0.165842256339487	0.213404965139929	0.0144456553469543	0.316852117740163	0.324503357170433	0.271689254668706	0.0644134237106832
LGALS9	-0.0379541499083154	0.356402435830611	0.462190082172453	0.444431504325797	0.338008608970449	0.330730322809472	-0.104175731518616	-0.248969802003801	0.270233791647643	-0.00382872919443327	0.18546102783032	-0.0221978214931205	0.269949203262041	0.275719943159072	0.259854834904335	0.208524666375445
CD276	0.164508732017507	0.365358125095949	0.376861999728061	0.443557546326156	0.235699547701715	0.366848427738407	0.0267587297379187	-0.118357384528805	0.293538309579248	0.160920225557521	0.230264848863813	0.0161462466433316	0.367430330946308	0.377618823941392	0.418444003384333	-0.0178990787961152
