""	MES	NPC	OPC	AC
CXCR5	-0.233338253031342	-0.00761186471929053	-0.131569928360101	-0.135814119597523
ATP5MG	0.0974985059335781	0.0893878596431316	0.0748740715444378	0.0595919064287544
RPL35	-0.0128916588406045	-0.00742764449756681	-0.00751301972167677	0.00708614360112695
RPL27A	0.130965593784684	0.214718688636558	0.217194570135747	0.129001963630155
VIL1	-0.0951852323667498	0.0189686908307168	-0.01238946022727	-0.0800188241575056
GP1BB	-0.0446628857851329	0.216105065472159	0.107612937403548	-0.0108580047135116
TMSB10	0.0109280286860753	0.0407239819004525	0.0444804917612909	-0.0103304021173056
RPS18	0.0654827968923418	0.289678135405105	0.259540681294288	0.228378724494152
CHURC1	-0.101681891914966	0.217792196704516	0.108768035516093	0.0130624092888244
RPL24	0.0811918381285751	0.110048663877743	-0.0201485528899513	0.0280884487321779
NDUFB1	-0.0083667719627764	0.166908563134978	0.321096217877572	0.274652095961752
RPS27	0.135405105438402	0.0912661145735508	0.145308631435158	0.134380602749082
RPL12	-0.0108426534619653	0.181934602578332	0.160761546999061	0.182276103474772
RPS7	0.09297361905575	0.0963032527960386	0.146674635020917	0.105011525655255
NDUFB8	0.0513958849141979	0.0848629727653035	0.129172714078374	0.0667634252539913
MRPL40	-0.164688807308119	0.00546401434303765	0.00717151882523692	-0.0136600358575941
TMEM256	0.0224546424964477	0.229711846527348	0.207556030071728	0.10296691578219
RPS13	0.0671903013745411	0.146418509348587	0.090753863228891	0.0291983266456074
RPS25	0.104416127747846	0.170455273138655	0.11470406183911	0.198202813218827
ATP5MPL	-0.0710763911284399	-0.0708202599892383	0.0731254402420526	0.0470427525666911
PFDN5	0.065226671220012	0.16263980192948	0.222146333134124	0.200375650986084
RPS8	-0.0143430376504738	0.0980107572782379	0.111756168359942	0.151114146674635
CHCHD1	0.0900708614360113	0.0338085887475455	-0.00187825493041919	-0.0219414325962606
RPS20	0.00384188508494835	0.274481345513532	0.268931955946384	0.178263467941603
ROMO1	-0.0899854862119013	0.296508153333902	0.355075557073337	0.207888670707761
NPC2	-0.100742764449757	0.0226244343891403	0.1173909331512	0.048920003415009
NDUFA12	-0.2090839238453	0.102621019380176	0.0212584308033809	0.0217706821480406
COMMD1	-0.0431144881755315	0.0452488687782805	0.104840775207035	0.0138307863058141
S100A13	0.00879364808332622	-0.119098437633399	0.0920344915905404	0.0921198668146504
ATP5MF	0.0758985742337574	0.0881926065055921	0.18534961154273	0.106206778792794
RAB13	-0.180056347647913	-0.0149406642192436	0.0330402117305558	0.037308972936054
RPL9	-0.0507982583454282	0.0685563049603005	0.175189959873645	0.160676171774951
RPL32	-0.0716298130282592	0.133782976180312	0.00546401434303765	0.0355160932297447
OST4	-0.00384188508494835	0.356356185434987	0.34850166481687	0.14027149321267
LACRT	0.0408668757571593	-0.0244688817229386	-0.0377922518757429	-0.207537111995605
RNF7	-0.216174681486138	0.144927536264897	0.114490619223109	-0.0125077372976774
PADI4	0.00804046964017643	-0.118159945146941	0.0254760532620808	-0.0501655388419704
VEGFB	0.044224366088961	0.262870315034577	0.30256979424571	0.180910099889012
SMIM26	-0.0771381614228774	0.252929499961565	0.273291925528091	0.17122366655626
LAMTOR5	0.11704943225476	0.204302911295142	0.180824724664902	0.0722274395970289
DBI	0.305814052761888	0.20976692563818	0.283531119269188	0.159395543413301
RPS29	-0.235891744215829	0.0304789550072569	0.0527618884999573	0.062836164944933
RPS11	0.0943396226415094	0.23315973704431	0.146845385469137	0.146503884572697
RACK1	-0.0421753607103219	0.217279945359857	0.211389054896269	0.229061726287032
SLC22A8	0.0606451212607993	0.0606451212607993	0.0513151026052917	-0.181935363782398
DCD	0.0606451212607993	0.0606451212607993	0.0513151026052917	-0.181935363782398
PRY2	0.0606451212607993	0.0606451212607993	0.0513151026052917	-0.181935363782398
CXorf51B	0.0606451212607993	0.0606451212607993	0.0513151026052917	-0.181935363782398
LCE6A	0.0606451212607993	0.0606451212607993	0.0513151026052917	-0.181935363782398
EFCAB11	-0.12768137289199	0.109453373485477	-0.039102687251442	0.0242897697009503
