	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.11939237342741094	0.03623846267982713	0.07134356146753759	0.11939237342741094	0.4820720382996776	0.337368311085824	0.25316999510032273
NefMES	0.11939237342741094	0.0	0.0025194724037946874	0.1802019889115274	0.0025194724037946874	0.25316999510032273	0.8191508555699912	0.07134356146753759
NefNPC	0.03623846267982713	0.0025194724037946874	0.0	0.1482311614811614	0.006807187408935392	0.25316999510032273	0.5887244480896833	0.05218140045705776
NefOPC	0.07134356146753759	0.1802019889115274	0.1482311614811614	0.0	0.07134356146753759	0.5887244480896833	0.8790481931481541	0.337368311085824
VerCL	0.11939237342741094	0.0025194724037946874	0.006807187408935392	0.07134356146753759	0.0	0.4316113520383278	0.5345092286010406	0.01369732661532562
VerMES	0.4820720382996776	0.25316999510032273	0.25316999510032273	0.5887244480896833	0.4316113520383278	0.0	0.7016579425162729	1.0
VerNL	0.337368311085824	0.8191508555699912	0.5887244480896833	0.8790481931481541	0.5345092286010406	0.7016579425162729	0.0	0.1482311614811614
VerPN	0.25316999510032273	0.07134356146753759	0.05218140045705776	0.337368311085824	0.01369732661532562	1.0	0.1482311614811614	0.0
