	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	5.8890192010459456e-08	1.0046330498349581e-22	2.7535278839459427e-06	1.3802769953477098e-28	6.931243614474844e-07	0.00010525054052396083	7.150016448496587e-07	0.00019209516737694817	5.795558049129917e-10	0.0017861851861717746	0.5865266413725072	0.08843751651134436	2.074931409803936e-05	1.7798599540939992e-29
FAO	5.8890192010459456e-08	0.0	2.0817140163124763e-06	1.7364939900339618e-16	2.95223460782835e-10	3.841152499644325e-17	3.764831341755489e-15	0.0022065352472010096	3.3755853765726563e-06	5.167204767090535e-27	0.00033304381182223795	9.509057235115283e-05	1.7931157325541685e-07	0.06705173735570512	3.6545071294591377e-10
G2M	1.0046330498349581e-22	2.0817140163124763e-06	0.0	2.1433774976700896e-06	4.19939397801744e-39	9.814028989491659e-08	0.0003773593087603041	5.989571422226447e-08	0.00055607567722071	1.3154732458491172e-10	7.3979933213829385e-06	0.8699980006535335	0.36932099215884917	9.199283982804243e-07	4.04287137512109e-38
GLYC	2.7535278839459427e-06	1.7364939900339618e-16	2.1433774976700896e-06	0.0	1.4414874379665709e-08	7.150956209597055e-12	1.9872025503458418e-27	0.021505351084671723	9.420819334277572e-06	5.229658246547356e-14	0.0005849149777518099	7.568705551735409e-08	7.916733747300979e-05	0.19855773234032006	1.277496289496944e-08
KEGG_CC	1.3802769953477098e-28	2.95223460782835e-10	4.19939397801744e-39	1.4414874379665709e-08	0.0	1.3928519105410562e-09	1.285664513046788e-05	2.6731898382689404e-08	5.2315558515158726e-05	5.853313217098593e-16	5.5083784302293474e-05	0.5787171517702545	0.04228047756707922	1.9834808097300483e-06	1.7264435855724476e-93
NefAC	6.931243614474844e-07	3.841152499644325e-17	9.814028989491659e-08	7.150956209597055e-12	1.3928519105410562e-09	0.0	8.63468614611852e-11	3.480033049969328e-05	4.154645355976803e-10	1.3142361054994704e-19	5.4508854780889034e-14	0.010442705028636512	0.0005163601080372715	0.004230045825023508	1.6009253134455096e-09
NefMES	0.00010525054052396083	3.764831341755489e-15	0.0003773593087603041	1.9872025503458418e-27	1.285664513046788e-05	8.63468614611852e-11	0.0	0.7839937424094281	0.0019406329136297475	1.9524402357505948e-11	0.0011990609761231184	1.6966621697013624e-14	0.0025479966874441973	0.3360248262492458	1.3980964377489505e-05
NefNPC	7.150016448496587e-07	0.0022065352472010096	5.989571422226447e-08	0.021505351084671723	2.6731898382689404e-08	3.480033049969328e-05	0.7839937424094281	0.0	5.460654393870369e-12	0.00024120309694624563	0.004063145578312948	0.02625348504565024	0.0016868507689869782	3.4562941042495265e-30	1.1795215388110857e-08
NefOPC	0.00019209516737694817	3.3755853765726563e-06	0.00055607567722071	9.420819334277572e-06	5.2315558515158726e-05	4.154645355976803e-10	0.0019406329136297475	5.460654393870369e-12	0.0	6.27385046059944e-05	0.004724994079598638	0.3570270612193296	8.459741692494532e-09	3.699453237911805e-11	2.7402448110173862e-05
OXPHOS	5.795558049129917e-10	5.167204767090535e-27	1.3154732458491172e-10	5.229658246547356e-14	5.853313217098593e-16	1.3142361054994704e-19	1.9524402357505948e-11	0.00024120309694624563	6.27385046059944e-05	0.0	8.745873254819694e-06	0.013080344875403247	0.00013052702715616734	0.022563058592014754	1.2300904526264796e-15
VerCL	0.0017861851861717746	0.00033304381182223795	7.3979933213829385e-06	0.0005849149777518099	5.5083784302293474e-05	5.4508854780889034e-14	0.0011990609761231184	0.004063145578312948	0.004724994079598638	8.745873254819694e-06	0.0	0.5343949669646246	0.6878354516118415	0.16535118877770774	8.190948531127342e-05
VerMES	0.5865266413725072	9.509057235115283e-05	0.8699980006535335	7.568705551735409e-08	0.5787171517702545	0.010442705028636512	1.6966621697013624e-14	0.02625348504565024	0.3570270612193296	0.013080344875403247	0.5343949669646246	0.0	0.004176693543088256	0.00024455585310931944	0.5986891301674272
VerNL	0.08843751651134436	1.7931157325541685e-07	0.36932099215884917	7.916733747300979e-05	0.04228047756707922	0.0005163601080372715	0.0025479966874441973	0.0016868507689869782	8.459741692494532e-09	0.00013052702715616734	0.6878354516118415	0.004176693543088256	0.0	0.0047845208747024125	0.03664746232007428
VerPN	2.074931409803936e-05	0.06705173735570512	9.199283982804243e-07	0.19855773234032006	1.9834808097300483e-06	0.004230045825023508	0.3360248262492458	3.4562941042495265e-30	3.699453237911805e-11	0.022563058592014754	0.16535118877770774	0.00024455585310931944	0.0047845208747024125	0.0	9.896535986365976e-07
WP_CC	1.7798599540939992e-29	3.6545071294591377e-10	4.04287137512109e-38	1.277496289496944e-08	1.7264435855724476e-93	1.6009253134455096e-09	1.3980964377489505e-05	1.1795215388110857e-08	2.7402448110173862e-05	1.2300904526264796e-15	8.190948531127342e-05	0.5986891301674272	0.03664746232007428	9.896535986365976e-07	0.0
