G1	G2	Consistency
NefMES	NefAC	0.019247343468929645
NefMES	NefOPC	0.061509538499044863
NefMES	NefNPC	0.078173616745324
NefAC	NefOPC	0.042905080679573826
NefAC	NefNPC	0.07774601618124133
NefOPC	NefNPC	0.013511010422456893
