	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.32734604105571846	0.9406158357771262	0.5590175953079178	0.9431818181818182	0.22947214076246333	0.4351173020527859	0.07331378299120235	-0.08174486803519061	-0.1374633431085044	0.4274193548387097	0.22727272727272727	-0.5986070381231672	-0.032991202346041054	0.9472140762463344
FAO	-0.32734604105571846	1.0	-0.4442815249266862	-0.35153958944281527	-0.4079912023460411	0.04875366568914956	-0.3460410557184751	-0.25146627565982405	0.08101173020527859	0.7598973607038123	-0.10080645161290322	-0.10667155425219942	0.6290322580645161	-0.16055718475073313	-0.4215542521994135
G2M	0.9406158357771262	-0.4442815249266862	1.0	0.6030058651026393	0.9897360703812317	0.20124633431085043	0.4501466275659824	0.18511730205278593	-0.022360703812316716	-0.23570381231671556	0.3903958944281525	0.19978005865102638	-0.6308651026392962	0.07881231671554252	0.9893695014662757
GLYC	0.5590175953079178	-0.35153958944281527	0.6030058651026393	1.0	0.5802785923753666	0.04728739002932551	0.9116568914956011	-0.2873900293255132	-0.4087243401759531	-0.21334310850439883	0.30828445747800587	0.7210410557184751	-0.7412023460410557	-0.4083577712609971	0.5898093841642229
KEGG_CC	0.9431818181818182	-0.4079912023460411	0.9897360703812317	0.5802785923753666	1.0	0.17521994134897362	0.437316715542522	0.16532258064516128	-0.015762463343108504	-0.20124633431085043	0.36107038123167157	0.18988269794721407	-0.6026392961876833	0.06964809384164222	0.998533724340176
NefAC	0.22947214076246333	0.04875366568914956	0.20124633431085043	0.04728739002932551	0.17521994134897362	1.0	0.1972140762463343	-0.07697947214076246	-0.16129032258064516	-0.07844574780058651	0.8848973607038123	0.2972873900293255	-0.21370967741935484	-0.26466275659824046	0.17338709677419356
NefMES	0.4351173020527859	-0.3460410557184751	0.4501466275659824	0.9116568914956011	0.437316715542522	0.1972140762463343	1.0	-0.45197947214076245	-0.5575513196480938	-0.2694281524926686	0.39589442815249265	0.8251466275659824	-0.7254398826979472	-0.5887096774193549	0.45234604105571846
NefNPC	0.07331378299120235	-0.25146627565982405	0.18511730205278593	-0.2873900293255132	0.16532258064516128	-0.07697947214076246	-0.45197947214076245	1.0	0.781524926686217	-0.16532258064516128	-0.24230205278592376	-0.6004398826979472	0.2690615835777126	0.9387829912023461	0.156524926686217
NefOPC	-0.08174486803519061	0.08101173020527859	-0.022360703812316716	-0.4087243401759531	-0.015762463343108504	-0.16129032258064516	-0.5575513196480938	0.781524926686217	1.0	-0.056818181818181816	-0.38563049853372433	-0.6085043988269795	0.5681818181818182	0.7976539589442815	-0.032991202346041054
OXPHOS	-0.1374633431085044	0.7598973607038123	-0.23570381231671556	-0.21334310850439883	-0.20124633431085043	-0.07844574780058651	-0.2694281524926686	-0.16532258064516128	-0.056818181818181816	1.0	-0.1590909090909091	-0.19978005865102638	0.44941348973607037	-0.039589442815249266	-0.22250733137829912
VerCL	0.4274193548387097	-0.10080645161290322	0.3903958944281525	0.30828445747800587	0.36107038123167157	0.8848973607038123	0.39589442815249265	-0.24230205278592376	-0.38563049853372433	-0.1590909090909091	1.0	0.4343841642228739	-0.5106304985337243	-0.4120234604105572	0.35997067448680353
VerMES	0.22727272727272727	-0.10667155425219942	0.19978005865102638	0.7210410557184751	0.18988269794721407	0.2972873900293255	0.8251466275659824	-0.6004398826979472	-0.6085043988269795	-0.19978005865102638	0.4343841642228739	1.0	-0.5494868035190615	-0.7899560117302052	0.21151026392961877
VerNL	-0.5986070381231672	0.6290322580645161	-0.6308651026392962	-0.7412023460410557	-0.6026392961876833	-0.21370967741935484	-0.7254398826979472	0.2690615835777126	0.5681818181818182	0.44941348973607037	-0.5106304985337243	-0.5494868035190615	1.0	0.38636363636363635	-0.6173020527859238
VerPN	-0.032991202346041054	-0.16055718475073313	0.07881231671554252	-0.4083577712609971	0.06964809384164222	-0.26466275659824046	-0.5887096774193549	0.9387829912023461	0.7976539589442815	-0.039589442815249266	-0.4120234604105572	-0.7899560117302052	0.38636363636363635	1.0	0.05571847507331378
WP_CC	0.9472140762463344	-0.4215542521994135	0.9893695014662757	0.5898093841642229	0.998533724340176	0.17338709677419356	0.45234604105571846	0.156524926686217	-0.032991202346041054	-0.22250733137829912	0.35997067448680353	0.21151026392961877	-0.6173020527859238	0.05571847507331378	1.0
