	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.21412924855341472	6.250054203551113e-09	0.5283063100446168	1.2737079040157026e-10	0.9528131681138321	0.38021286827417855	0.30798709059838186	0.6495383840772346	0.002806421988679269	0.8214860678076658	0.6732688476180064	0.01479383393495264	0.44267346098664373	7.646990572273333e-11
FAO	0.21412924855341472	0.0	0.22821859249234466	0.3615214023812917	0.14703793164360232	0.01074481778872241	0.33805993974230975	0.24363943688925574	0.610335877244474	0.0163119668027887	0.10199091752720554	0.7306864944228255	0.12342800916763022	0.16161499572251942	0.14011942364831415
G2M	6.250054203551113e-09	0.22821859249234466	0.0	0.29077993199724106	1.0058106525851536e-24	0.5419798602848378	0.35329252975032177	0.2749764370760022	0.4293473330173081	0.0001554774884786198	0.7242285218998916	0.747561518682611	0.0018139325985372155	0.43752157685015425	3.650992752349834e-23
GLYC	0.5283063100446168	0.3615214023812917	0.29077993199724106	0.0	0.32582211442696296	0.7449576282495242	2.3360088605269564e-11	1.6741887019303648e-05	0.004075996118748763	0.639645372173965	0.1265518107087857	7.705773592143363e-09	1.2460468138229112e-05	3.7577822194166214e-06	0.3181017535380015
KEGG_CC	1.2737079040157026e-10	0.14703793164360232	1.0058106525851536e-24	0.32582211442696296	0.0	0.6632376426417506	0.3698636283135759	0.27809155458483137	0.6569970751405878	0.0002868736041353525	0.8134807428465688	0.7711168817811255	0.0017098818188620124	0.36244272754156903	8.002261123256673e-42
NefAC	0.9528131681138321	0.01074481778872241	0.5419798602848378	0.7449576282495242	0.6632376426417506	0.0	0.30882215110257477	0.2997148281762426	0.17951402442484957	0.15524554168326257	9.830502457922489e-08	0.9952102970293935	0.747561518682611	0.2358441194269228	0.6545071826743613
NefMES	0.38021286827417855	0.33805993974230975	0.35329252975032177	2.3360088605269564e-11	0.3698636283135759	0.30882215110257477	0.0	1.0402780948142772e-07	0.016577233095940346	0.7242285218998916	0.07083888205509593	6.100457481796883e-10	0.0013962455853425164	9.28730483984559e-08	0.39265966584877143
NefNPC	0.30798709059838186	0.24363943688925574	0.2749764370760022	1.6741887019303648e-05	0.27809155458483137	0.2997148281762426	1.0402780948142772e-07	0.0	0.00022350905796586758	0.48722849937433466	0.0027102715515748247	1.0017962314178332e-07	0.0012837169230507542	1.6232807794696177e-17	0.28837307403289636
NefOPC	0.6495383840772346	0.610335877244474	0.4293473330173081	0.004075996118748763	0.6569970751405878	0.17951402442484957	0.016577233095940346	0.00022350905796586758	0.0	0.3840178196520665	0.0963656932796999	0.014956432415276038	1.911742992682625e-05	6.81902390800405e-06	0.6732688476180064
OXPHOS	0.002806421988679269	0.0163119668027887	0.0001554774884786198	0.639645372173965	0.0002868736041353525	0.15524554168326257	0.7242285218998916	0.48722849937433466	0.3840178196520665	0.0	0.7075260050087047	0.8308479828883855	0.009181825052468336	0.5935056713509288	0.0002298709096791655
VerCL	0.8214860678076658	0.10199091752720554	0.7242285218998916	0.1265518107087857	0.8134807428465688	9.830502457922489e-08	0.07083888205509593	0.0027102715515748247	0.0963656932796999	0.7075260050087047	0.0	0.2161045467027687	0.07774316099158182	0.0003857375181777329	0.8536770092315364
VerMES	0.6732688476180064	0.7306864944228255	0.747561518682611	7.705773592143363e-09	0.7711168817811255	0.9952102970293935	6.100457481796883e-10	1.0017962314178332e-07	0.014956432415276038	0.8308479828883855	0.2161045467027687	0.0	0.0004476436024787436	5.5018980145534274e-08	0.8068237473934358
VerNL	0.01479383393495264	0.12342800916763022	0.0018139325985372155	1.2460468138229112e-05	0.0017098818188620124	0.747561518682611	0.0013962455853425164	0.0012837169230507542	1.911742992682625e-05	0.009181825052468336	0.07774316099158182	0.0004476436024787436	0.0	0.0006293366347163578	0.0011976540253768198
VerPN	0.44267346098664373	0.16161499572251942	0.43752157685015425	3.7577822194166214e-06	0.36244272754156903	0.2358441194269228	9.28730483984559e-08	1.6232807794696177e-17	6.81902390800405e-06	0.5935056713509288	0.0003857375181777329	5.5018980145534274e-08	0.0006293366347163578	0.0	0.356022863255665
WP_CC	7.646990572273333e-11	0.14011942364831415	3.650992752349834e-23	0.3181017535380015	8.002261123256673e-42	0.6545071826743613	0.39265966584877143	0.28837307403289636	0.6732688476180064	0.0002298709096791655	0.8536770092315364	0.8068237473934358	0.0011976540253768198	0.356022863255665	0.0
