	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.2356210035126457	0.8799185788786749	1.0	0.04152149441031855	0.03858845292201944	0.49855598552418856	0.8969858708195542
NefMES	0.2356210035126457	0.0	0.005124081698753058	0.010245193941127854	0.0022231354099909208	0.0011431050868040604	0.40383308831471165	0.013905968814362752
NefNPC	0.8799185788786749	0.005124081698753058	0.0	0.03316990109010587	0.04152149441031855	0.013905968814362752	0.003950448972542651	0.00015267406467669873
NefOPC	1.0	0.010245193941127854	0.03316990109010587	0.0	0.3910967709418962	0.31913878550330455	0.729194990751066	0.00025981184986148103
VerCL	0.04152149441031855	0.0022231354099909208	0.04152149441031855	0.3910967709418962	0.0	9.5435818268384e-07	0.2861229029149875	0.2861229029149875
VerMES	0.03858845292201944	0.0011431050868040604	0.013905968814362752	0.31913878550330455	9.5435818268384e-07	0.0	0.14458630130334754	0.14458630130334754
VerNL	0.49855598552418856	0.40383308831471165	0.003950448972542651	0.729194990751066	0.2861229029149875	0.14458630130334754	0.0	0.07089431754922315
VerPN	0.8969858708195542	0.013905968814362752	0.00015267406467669873	0.00025981184986148103	0.2861229029149875	0.14458630130334754	0.07089431754922315	0.0
