G1	G2	Consistency
NefNPC	NefMES	0.078173616745324
NefNPC	VerPN	0.004879422097528008
NefNPC	VerMES	0.04783762256704374
NefMES	VerPN	0.10387602764286191
NefMES	VerMES	0.0259379246663603
VerPN	VerMES	0.06555006667417365
